"cond-mat/9707145","David Vanderbilt","Nicola Marzari and David Vanderbilt (Department of Physics and
  Astronomy, Rutgers University)","Maximally-localized generalized Wannier functions for composite energy
  bands","22 pages, two-column style with 4 postscript figures embedded. Uses
  REVTEX and epsf macros. Also available at
  http://www.physics.rutgers.edu/~dhv/preprints/index.html#nm_wann",,"10.1103/PhysRevB.56.12847",,"cond-mat.mtrl-sci",,"  We discuss a method for determining the optimally-localized set of
generalized Wannier functions associated with a set of Bloch bands in a
crystalline solid. By ``generalized Wannier functions'' we mean a set of
localized orthonormal orbitals spanning the same space as the specified set of
Bloch bands. Although we minimize a functional that represents the total spread
sum_n [ <r^2>_n - <r>_n^2 ] of the Wannier functions in real space, our method
proceeds directly from the Bloch functions as represented on a mesh of
k-points, and carries out the minimization in a space of unitary matrices
U_mn^k describing the rotation among the Bloch bands at each k-point. The
method is thus suitable for use in connection with conventional
electronic-structure codes. The procedure also returns the total electric
polarization as well as the location of each Wannier center. Sample results for
Si, GaAs, molecular C2H4, and LiCl will be presented.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 13:45:26 GMT""}]","2009-10-30"
"cond-mat/9707146","M. H. Ernst","Matthieu H. Ernst (University of Utrecht)","Bogoliubov Choh Uhlenbeck Theory: Cradle of Modern Kinetic Theory","25 LaTeX pages, 4 PostScript figures. Uses World Scientific
  Publishing style, sprocl.sty. Email: ernst@fys.ruu.nl",,,,"cond-mat.stat-mech",,"  The Choh Uhlenbeck equation was the first successful generalization of the
Boltzmann equation to include triple collisions in a systematic manner.
Detailed analysis of its triple collision term has led to the important concept
of ring collisions, which create dynamic correlations between particles with a
common collision history. This review shows how the ring collisions have been
at the root of most major developments in kinetic theory of the last 40 years,
both for continuous fluids as well as for lattice gas automata. In present
times they have become the standard tool to analyze long spatial and temporal
correlations in simple and complex fluids.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 14:52:03 GMT""}]","2008-02-03"
"funct-an/9707003","Felix Finster","Felix Finster","Light-Cone Expansion of the Dirac Sea with Light Cone Integrals","LaTeX, 163 pages, in German (for hyphenation use glatex)",,,,"funct-an math-ph math.FA math.MP",,"  The Dirac sea is calculated in an expansion around the light cone. The method
is to analyze the perturbation expansion for the Dirac sea in position space.
This leads to integrals over expressions containing distributions which are
singular on the light cone. We derive asymptotic formulas for these ""light cone
integrals"" in terms of line integrals over the external potential and its
partial derivatives.
  The calculations are based on the perturbation expansion for the Dirac sea in
the preprint gr-qc/9606040 and yield the formulas listed in the appendix of
this preprint. The results can be obtained easier with a combination of
calculations in position and momentum space (see the corresponding preprints on
the hep-th server). Therefore the calculations are preliminary and will remain
unpublished; they are intended as reference for people who encounter similar
mathematical problems.
","[{""version"":""v1"",""created"":""Sun, 13 Jul 1997 18:25:11 GMT""}]","2008-02-03"
"gr-qc/9707027","Viqar Husain","David Brown and Viqar Husain","Black holes with short hair","11 pages, latex, reference added, to appear in Int. J. Mod. Phys. D","Int.J.Mod.Phys. D6 (1997) 563-573","10.1142/S0218271897000340","CGPG-97/7-1","gr-qc hep-th",,"  We present spherically symmetric black hole solutions for Einstein gravity
coupled to anisotropic matter. We show that these black holes have arbitrarily
short hair, and argue for stability by showing that they can arise from
dynamical collapse. We also show that a recent `no short hair' theorem does not
apply to these solutions.
","[{""version"":""v1"",""created"":""Sun, 13 Jul 1997 16:39:35 GMT""},{""version"":""v2"",""created"":""Tue, 29 Jul 1997 18:17:28 GMT""}]","2009-10-30"
"gr-qc/9707028","J. Alberto Lobo","J. Alberto Lobo and M. Angeles Serrano","Resonant transducers for a spherical Gravitational Wave antenna","31 pages, 10 figures, submitted to The Physical Review D",,,,"gr-qc",,"  Motion sensing in a spherical GW detector requires a multiple set of
transducers attached to its surface at suitable locations. If transducers are
of the resonant type then their motion couples to that of the sphere and the
joint dynamics of the system has to be properly understood before reliable
conclusions can be drawn from its readout. In this paper we address the problem
of the coupled motion of a sphere and a set of resonators attached to it at
arbitrary points. A remarkably elegant and powerful scheme emerges from the
general equations which shows how coupling takes place as a power series in the
small coupling constant ratio m(resonator)/M(sphere). We reasses in the new
light the response of the highly symmetric TIGA and also present a new proposal
(called PHC) which has less symmetry but which is based on 5 rather than 6
transducers per quadrupole mode sensed. We finally assess how the system
charac- teristics are affected by slight departures from ideality, and find it
to be quite robust to them. In particular we recover with full accuracy the
reportedly measured frequencies of the LSU prototype TIGA.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 11:13:59 GMT""},{""version"":""v2"",""created"":""Tue, 15 Jul 1997 17:35:46 GMT""},{""version"":""v3"",""created"":""Mon, 3 Nov 1997 14:22:19 GMT""}]","2009-09-25"
"gr-qc/9707029","Toshiharu Kawai","Toshiharu Kawai and Eisaku Sakane","Distributional Energy-Momentum Densities of Schwarzschild Space-Time","21 pages, LaTeX, uses amssymb.sty. To appear in Prog. Theor. Phys. 98
  (1997)","Prog.Theor.Phys. 98 (1997) 69-86","10.1143/PTP.98.69","OCU-PHYS-156","gr-qc",,"  For Schwarzschild space-time, distributional expressions of energy-momentum
densities and of scalar concomitants of the curvature tensors are examined for
a class of coordinate systems which includes those of the Schwarzschild and of
Kerr-Schild types as special cases. The energy-momentum density $\tilde
T_\mu^{\nu}(x)$ of the gravitational source and the gravitational
energy-momentum pseudo-tensor density $\tilde t_\mu^{\nu}$ have the expressions
$\tilde T_\mu^{\nu}(x) =-Mc^2\delta_\mu^0\delta_0^{\nu} \delta^{(3)}x)$ and
$\tilde t_\mu^{\nu}=0$, respectively. In expressions of the curvature squares
for this class of coordinate systems, there are terms like
$\delta^{(3)}(x)/r^3$ and $[\delta^{(3)}(x)}]^2$, as well as other terms, which
are singular at $x=0$. It is pointed out that the well-known expression
$R^{\rho\sigma\mu\nu}({}) R_{\rho\sigma\mu\nu}({})$ $=48G^{2}M^{2}/c^{4}r^{6}$
is not correct, if we define $1/r^6 = \lim_{\epsilon\to
0}1/(r^2+\epsilon^2)^3$.}
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 12:04:01 GMT""}]","2009-10-30"
"gr-qc/9707030","Ioan Vancea","Ion V. Vancea","Observables of the Euclidean Supergravity","Revised version, some misprints in the ecuations (11), (13) and (17)
  corrected. The errors in the published version will appear cortected in a
  future erratum","Phys.Rev.Lett. 79 (1997) 3121-3124; Erratum-ibid. 80 (1998) 1355","10.1103/PhysRevLett.79.3121","Phys. Rev. Lett. 79, 3121 (1997)","gr-qc hep-th",,"  The set of constraints under which the eigenvalues of the Dirac operator can
play the role of the dynamical variables for Euclidean supergravity is derived.
These constraints arise when the gauge invariance of the eigenvalues of the
Dirac operator is imposed. They impose conditions which restrict the
eigenspinors of the Dirac operator.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 13:44:18 GMT""},{""version"":""v2"",""created"":""Tue, 15 Jul 1997 16:43:07 GMT""},{""version"":""v3"",""created"":""Tue, 9 Sep 1997 19:49:03 GMT""},{""version"":""v4"",""created"":""Fri, 24 Oct 1997 11:02:23 GMT""},{""version"":""v5"",""created"":""Sat, 13 Dec 1997 14:05:23 GMT""}]","2009-10-30"
"hep-ex/9707027","Preprints Libr/pam","CLEO Collaboration, S. Anderson et al","Study of the Decay tau^- \to 2pi^- pi^+ 3pi^0 nu_{tau}$","10 pages, postscript file also available through
  http://w4.lns.cornell.edu/public/CLNS","Phys.Rev.Lett.79:3814-3818,1997","10.1103/PhysRevLett.79.3814","CLNS 97/1497, CLEO 97-16","hep-ex",,"  The decay tau- -> 2pi- pi+ 3pi0 nu_tau has been studied with the CLEO II
detector at the Cornell Electron Storage Ring (CESR). The branching fraction is
measured to be (2.85 +/- 0.56 +/- 0.51) x 10^(-4). The result is in good
agreement with the isospin expectation but somewhat below the
Conserved-Vector-Current (CVC) prediction. We have searched for resonance
substructure in the decay. Within the statistical precision, the decay is
saturated by the channels tau- -> pi- 2pi0 omega nu_tau, 2pi- pi+ eta nu_tau,
and pi- 2pi0 eta nu_tau. This is the first observation of this omega decay mode
and the branching fraction is measured to be (1.89 +0.74/-0.67 +/- 0.40) x
10^(-4).
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 15:35:32 GMT""}]","2010-04-08"
"hep-ex/9707028","Vladimir Savinov","V. Savinov (representing the CLEO Collaboration. Contribution to the
  conference Photon'97, Egmond aan Zee (1997))","Measurements of the Meson-Photon Transition Form Factors of Light
  Pseudoscalar Mesons at Large Momentum Transfer","6 pages",,,,"hep-ex hep-ph",,"  Using the CLEO-II detector, we have measured the form factors associated with
the electromagnetic transitions $\gamma^*\gamma \to $ meson. We have measured
these form factors in the momentum transfer ranges from 1.5 to 9, 20, and 30
GeV^2 for $\pi^0, \eta$, and $\eta'$, respectively. We present a brief review
of the final results of our analysis.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 03:35:07 GMT""}]","2007-05-23"
"hep-ph/9707337","Hoang","A.H. Hoang (University of California, San Diego), P. Labelle, S.M.
  Zebarjad (McGill University, Montreal)","The Single Photon Annihilation Contributions to the Positronium
  Hyperfine Splitting to Order $m_e\alpha^6$","8 pages, latex, two eps figures included","Phys.Rev.Lett. 79 (1997) 3387-3390","10.1103/PhysRevLett.79.3387","McGill/97-15, UCSD/PTH 97-15","hep-ph physics.atom-ph",,"  The single photon annihilation contributions for the positronium ground state
hyperfine splitting are calculated analytically to order $m_e\alpha^6$ using
NRQED. Based on intuitive physical arguments the same result can also be
determined by a trivial calculation using results from existing literature. Our
result completes the hyperfine splitting calculation to order $m_e\alpha^6$. We
compare the theoretical prediction with the most recent experimental
measurement.
","[{""version"":""v1"",""created"":""Sun, 13 Jul 1997 23:44:54 GMT""}]","2009-10-30"
"hep-ph/9707339","Piet Mulders","P.J. Mulders","Spin structure functions in leptoproduction","11 pages, LaTex, uses sprocl.sty and epsfig.sty. To appear in the
  proceedings of the Conference on Perspectives in Hadronic Physics, Trieste,
  Italy, 12-16 May, 1997",,,"NIKHEF 97-030","hep-ph",,"  We discuss a few examples of structure functions for polarized,
semi-inclusive scattering processes to show the richness of structure. Then we
indicate how polarization and particle production can be used to study the
quark and gluon structure of hadrons going further than the well-known parton
densities and fragmentation functions.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 07:37:56 GMT""}]","2007-05-23"
"hep-ph/9707340","Rainer Jakob","R. Jakob, P.J. Mulders and J.Rodrigues","Distribution and fragmentation functions in a spectator model","10 pages, LaTex, uses sprocl.sty and epsfig.sty, To appear in the
  proceedings of the Conference on Perspectives in Hadronic Physics, Trieste,
  Italy, 12-16 May, 1997",,,"NIKHEF 97-031","hep-ph",,"  Quark distribution and spectator functions are estimated in a diquark
spectator model. The representation of the functions in terms of non-local
operators together with the rather simple model allow estimates for the yet
experimentally undetermined functions, like the polarized fragmentation
functions or higher twist functions.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 08:34:21 GMT""}]","2007-05-23"
"hep-ph/9707341",,"Eugene Golowich and Joachim Kambor","Chiral sum rules to second order in quark mass","Figures extended down to threshold; Eq. (19) expressed in simplified
  form","Phys.Rev.Lett. 79 (1997) 4092-4095","10.1103/PhysRevLett.79.4092",,"hep-ph",,"  A new calculation of the isospin and hypercharge axialvector current
propagators ($\Delta_{A33}^{\mu\nu}(q^2)$ and $\Delta_{A88}^{\mu\nu}(q^2)$) to
two loops in SU(3) x SU(3) chiral perturbation theory is used to derive chiral
spectral function sum rules valid to second order in the light quark masses.
Explicit forms are given for the three-pion isospin axialvector spectral
functions at low energy and application of the sum rules to the determination
of counterterms of the chiral lagrangian is discussed.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 15:03:20 GMT""},{""version"":""v2"",""created"":""Wed, 16 Jul 1997 14:58:07 GMT""}]","2009-10-30"
"hep-ph/9707342","Gert Aarts","Gert Aarts (Utrecht University) and Jan Smit (Utrecht University,
  University of Amsterdam)","Classical approximation for time dependent quantum field theory:
  diagrammatic analysis for hot scalar fields","30 pages, 10 eps figures","Nucl.Phys. B511 (1998) 451-478","10.1016/S0550-3213(97)00723-2","THU-97-15, ITFA-97-24","hep-ph hep-th",,"  We study time dependent correlation functions in hot quantum and classical
field theory for the $\lambda\phi^4$ case. We set up the classical analogue of
thermal field theory and make a direct comparison between the quantum and
classical diagrams. A restriction to time independent correlation functions
gives the connection with conventional dimensional reduction. If the parameters
in the classical theory are chosen according to the dimensional reduction
matching relations, the classical expressions are cutoff independent and they
approximate the quantum expressions, provided that the external momenta and
frequencies are small with respect to the temperature.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 13:27:55 GMT""}]","2009-10-30"
"hep-ph/9707343","Francesco Vissani","Francesco Vissani","The $\beta$-spectrum in presence of background potentials for neutrinos","LaTeX, 10 pages, 1 figure; one erroneous statement in first version
  emended","Phys.Lett. B413 (1997) 101-108","10.1016/S0370-2693(97)01087-3","IC/97/75","hep-ph",,"  We compute the spectrum of $\beta$-decay, assuming that (Majorana or Dirac)
neutrinos propagate in constant potentials. We study the modifications of the
spectrum due to the effect of these potentials. Data on tritium decay and on
${}^3$H--${}^3$He mass difference allow us to infer bounds in the electronvolts
range on the potentials.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 15:56:51 GMT""},{""version"":""v2"",""created"":""Sat, 19 Jul 1997 16:49:53 GMT""}]","2009-10-30"
"hep-ph/9707344","Carlos Alberto Salgado Lopez","C. Pajares, C. A. Salgado and Yu. M. Shabelski","Nuclear Effects in Charmonium Production in QCD","11 pages, 5 Postscript figures","Mod.Phys.Lett. A13 (1998) 453-464","10.1142/S0217732398000528","US-FT/23-97","hep-ph",,"  It is shown that the nuclear shadowing of charmonium due to the modification
of the nuclear parton distribution is similar in the factorization approach
based on non relativistic QCD and in the color evaporation model. In the first
model, a separate study of the color octet and color singlet contributions to
the yields of the various charmonium states as well as the contributions of
these states to the total $J/\Psi$ production is performed. It is found a clear
$x_F$ dependence of these contributions which can reproduce experimental data
for moderate $x_F$.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 15:58:22 GMT""}]","2009-10-30"
"hep-th/9707124","Arundhati Dasgupta","Saurya Das, Arundhati Dasgupta, Parthasarathi Majumdar and Tapobrata
  Sarkar","Black hole fermionic radiance and D brane decay","Some errors corrected and a reference added. 4 pages",,,"IMSc-97/06/21","hep-th gr-qc",,"  The semiclassical grey-body factor for massless fermion emission from the
four dimensional black hole described by an ensemble of intersecting triplets
of D- five-branes is shown to be consistent with the (statistical) decay rate
of the branes (in the `long' D-string approximation) into massless fermionic
closed string states, subject to assumptions regarding the energy distribution
of colliding open string states.
","[{""version"":""v1"",""created"":""Sun, 13 Jul 1997 20:13:20 GMT""},{""version"":""v2"",""created"":""Fri, 25 Jul 1997 21:20:52 GMT""},{""version"":""v3"",""created"":""Fri, 22 Aug 1997 19:59:01 GMT""}]","2008-02-03"
"hep-th/9707125","James T. Liu","James T. Liu and Ruben Minasian","U-branes and T^3 fibrations","21 pages, harvmac","Nucl.Phys. B510 (1998) 538-554","10.1016/S0550-3213(97)00732-3","CERN-TH/97-157","hep-th",,"  We describe eight-dimensional vacuum configurations with varying moduli
consistent with the U-duality group $SL(2,Z) \times SL(3,Z)$. Focusing on the
latter less-well understood SL(3,Z) properties, we construct a class of
fivebrane solutions living on lines on a three-dimensional base space. The
resulting U-manifolds, with five scalars transforming under SL(3), admit a
Ricci-flat Kahler metric. Based on the connection with special lagrangian $T^3$
fibered Calabi-Yau 3-folds, this construction provides a simple framework for
the investigation of Calabi-Yau mirrors.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 05:58:09 GMT""}]","2009-10-30"
"hep-th/9707126","Pierre Vanhove","C. Bachas, C. Fabre, E. Kiritsis, N.A. Obers and P. Vanhove","Heterotic / type I duality and D-brane instantons","latex 23 pages, 3 figures eps included. Final version to appear in
  Nuclear Physics B","Nucl.Phys.B509:33-52,1998","10.1016/S0550-3213(97)00639-1","CERN-TH/97-65, CPTH-S500-0497","hep-th",,"  We study heterotic/type I duality in d=8,9 uncompactified dimensions. We
consider the special (``BPS saturated'') F^4 and R^4 terms in the effective
one-loop heterotic action, which are expected to be non-perturbatively exact.
Under the standard duality map these translate to tree-level, perturbative and
non-perturbative contributions on the type I side. We check agreement with the
one-loop open string calculation, and discuss the higher-order perturbative
contributions, which arise because of the mild non-holomorphicities of the
heterotic elliptic genus. We put the heterotic world-sheet instanton
corrections in a form that can be motivated as arising from a D-brane instanton
calculation on the type-I side.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 10:56:47 GMT""},{""version"":""v2"",""created"":""Thu, 17 Jul 1997 09:19:21 GMT""},{""version"":""v3"",""created"":""Tue, 21 Oct 1997 13:53:55 GMT""}]","2011-05-05"
"hep-th/9707127","Mohammad Reza Rahimi Tabar","M. R. Rahimi Tabar","The Instanton Solution of Forced Burgers Equation in Polyakov's Approach","10 pages, latex, no figures",,,,"hep-th cond-mat",,"  We calculate the coefficients of the operator product expansion (OPE), in
Polyakov's approach for Burgers turbulence. We show that the OPE has to be
generalized and it is shown that the extra term gives us the instanton solution
(shock solution) of Burgers equation. We consider the effect of the new-term in
the OPE, on the right and left-tail of probability distribution function (PDF).
It is shown that the left-tail of PDF, where is dominated by the well-separated
shocks behaves as $ W(u)\sim u^{-7/2}$. Finally we calculate the assymptotic
behaviour of the N-point generating function of the velocity field, using the
new OPE.
","[{""version"":""v1"",""created"":""Mon, 14 Jul 1997 15:34:24 GMT""}]","2007-05-23"
