"alg-geom/9705022","Sandra Di Rocco","Sandra Di Rocco, Kristian Ranestad","On surfaces in P^6 with no trisecant lines","21 pages, DVI file available at
  http://www.math.kth.se/~sandra/Welcome Mittag-Leffler Report No 13, 1996/97
  Latex",,,,"alg-geom math.AG",,"  We construct examples of smooth surfaces S in P^6 with no trisecant lines.
This list includes examples of surfaces not cut out by quadrics. We prove that
unless S has a finite number of disjoint $(-1)$-lines, and each one meets some
other line L on the surface with L^2\leq -2, and S is not an inner projection
from P^7 the surface belongs to the list of examples.
","[{""version"":""v1"",""created"":""Sun, 25 May 1997 12:37:21 GMT""}]","2008-02-03"
"astro-ph/9705199","Krzysztof Stanek","J. Kaluzny (Warsaw), K. Z. Stanek, P. M. Garnavich, P. Challis (CfA)","Two Confirmed Cataclysmic Variables in the Old Stellar Cluster NGC 6791","submitted to the ApJ Letters, 12 pages, 5 figures",,"10.1086/304960",,"astro-ph",,"  Based on new CCD photometry and spectroscopy we confirm the presence of two
cataclysmic variables (CVs) in the very old open cluster NGC 6791. One of these
variables, known as B8, was observed by Rucinski, Kaluzny & Hilditch (1996) to
undergo a large magnitude outburst in 1995. The spectrum of this star outside
the outburst, obtained by us with MMT, shows clearly the emission lines
characteristic for dwarf novae. We observed the second star, known as B7, to
undergo large ($\sim3 mag$) drop in its brightness over $\sim 10 days$. The
spectrum of B7 obtained in the high state resembles spectra of nova-like CVs.
This star a likely member of UX~UMa subtype of CVs. Variables B7 and B8
represent only the second and the third cataclysmic variables known in open
clusters. Variable B7 has observational characteristics which would make it
difficult to identify as a CV with some of the methods being currently used in
surveys for CVs in globular clusters.
","[{""version"":""v1"",""created"":""Sat, 24 May 1997 17:31:48 GMT""}]","2009-10-30"
"astro-ph/9705200","Emil Mottola","Ignatios Antoniadis, Pawel O. Mazur, and Emil Mottola","Comment on ""Nongaussian Isocurvature Perturbations from Inflation""","1 page, Revtex file",,,"USC-TH-97-03","astro-ph hep-ph hep-th",,"  In a recent paper of Linde and Mukhanov, a hybrid inflationary model with
nongaussian density perturbations and a ``blue'' spectral index n > 1 was
presented. In this comment we point out that this model can be considered as a
particular realization of the general framework for the spectrum and statistics
of the CMBR we proposed in astro-ph/9611208, based on the hypothesis of
conformal invariance. The implication of this hypothesis is that density
perturbations are nongaussian with a spectral index n > 1.
","[{""version"":""v1"",""created"":""Sat, 24 May 1997 20:02:42 GMT""}]","2007-05-23"
"astro-ph/9705201","Adam Burrows","A. Burrows, M. Marley, W.B. Hubbard, J.I. Lunine, T. Guillot, D.
  Saumon, R. Freedman, D. Sudarsky, and C. Sharp","A Non-Gray Theory of Extrasolar Giant Planets and Brown Dwarfs","73 pages total, LaTeX, 26 figures, 6 tables, also available in
  uuencoded, gzipped, and tarred form via anonymous ftp at
  www.astrophysics.arizona.edu (cd to pub/newegp), submitted to Ap. J","Astrophys.J. 491 (1997) 856","10.1086/305002",,"astro-ph",,"  We present the results of a new series of non-gray calculations of the
atmospheres, spectra, colors, and evolution of extrasolar giant planets (EGPs)
and brown dwarfs for effective temperatures below 1300 K. This theory
encompasses most of the mass/age parameter space occupied by substellar objects
and is the first spectral study down to 100 K. These calculations are in aid of
the multitude of searches being conducted or planned around the world for giant
planets and brown dwarfs and reveal the exotic nature of the class.
Generically, absorption by H_2 at longer wavelengths and H_2O opacity windows
at shorter wavelengths conspire to redistribute flux blueward. Below 1200 K,
methane is the dominant carbon bearing molecule and is a universal diagnostic
feature of EGP and brown dwarf spectra. We find that the primary bands in which
to search are $Z$ (\sim 1.05 \mic), $J$ (\sim 1.2 \mic), $H$ (\sim 1.6 \mic),
$K$ (\sim 2.2 \mic), $M$ (\sim 5 \mic), and $N$ (\sim 10 \mic), that
enhancements of the emergent flux over blackbody values, in particular in the
near infrared, can be by many orders of magnitude, and that the infrared colors
of EGPs and brown dwarfs are much bluer than previously believed. In
particular, relative to $J$ and $H$, the $K$ band flux is reduced by CH_4 and
H_2 absorption. Furthermore, we derive that for T_{eff}s below 1200 K most or
all true metals are sequestered below the photosphere, that an interior
radiative zone is a generic feature of substellar objects, and that clouds of
H_2O and NH_3 are formed for T_{eff}s below \sim 400 K and \sim 200 K,
respectively. This study is done for solar-metallicity objects in isolation and
does not include the effects of stellar insolation. Nevertheless, it is an
attempt to bridge the gap between the planetary and stellar realms and to
develop a non-gray theory of objects from 0.3 \mj (``saturn'') to 70 \mj
($\sim$0.07 \mo). We find that the detection ranges for brown dwarf/EGP
discovery of both ground-- and space-based telescopes are larger than
previously estimated.
","[{""version"":""v1"",""created"":""Sat, 24 May 1997 20:31:17 GMT""}]","2009-10-30"
"astro-ph/9705202","Fridolin Weber","Fridolin Weber, Norman K. Glendenning, Shouyong Pei","Signal for the Quark-Hadron Phase Transition in Rotating Hybrid Stars","Invited paper, to appear in the proceedings of the 3rd International
  Conference on Physics and Astrophysics of Quark-Gluon Plasma, March 17--21,
  1997, Jaipur, India",,,"LBNL-40217","astro-ph hep-ph nucl-th",,"  For the past 20 years it had been thought that the coexistence phase of the
confined hadronic and quark matter phases, assumed to be a first order
transition, was strictly excluded from neutron stars. This, however, was due to
a seemingly innocuous idealization which has approximated away important
physics. The reason is that neutron stars constitute multi-component bodies
rather than single-component ones formerly (and incorrectly) used to describe
the deconfinement phase transition in neutron stars. So, contrary to earlier
claims, `neutron' stars may very well contain quark matter in their cores
surrounded by a mixed-phase region of quark and hadronic matter. Such objects
are called hybrid stars. The structure of such stars as well as an observable
signature that could signal the existence of quark matter in their cores are
discussed in this paper.
","[{""version"":""v1"",""created"":""Sun, 25 May 1997 04:31:49 GMT""}]","2007-05-23"
"cond-mat/9705250","Yaroslav M. Blanter","Ya. M. Blanter, A. D. Mirlin","Electron-Electron Interaction in Disordered Mesoscopic Systems: Weak
  Localization and Mesoscopic Fluctuations of Polarizability and Capacitance","13 pages Latex, 3 .eps figures included. To appear in Phys. Rev. B.
  Minor corrections, in particular in formulae; new references added","Phys. Rev. B 57, 4566 (1998)","10.1103/PhysRevB.57.4566",,"cond-mat.mes-hall",,"  The weak localization correction and the mesoscopic fluctuations of the
polarizability and the capacitance of a small disordered sample are studied
systematically in 2D and 3D geometries. While the grand canonical ensemble
calculation gives the positive magnetopolarizability, in the canonical ensemble
(appropriate for isolated samples) the sign of the effect is reversed. The
magnitude of mesoscopic fluctuations for a single sample exceeds considerably
the value of the weak localization correction.
","[{""version"":""v1"",""created"":""Sun, 25 May 1997 14:13:56 GMT""},{""version"":""v2"",""created"":""Thu, 6 Nov 1997 11:21:01 GMT""}]","2009-10-30"
"cond-mat/9705251","Gornostyrev Yu. N.","Yu. N. Gornostyrev (1), M. I. Katsnelson (1), A. V. Trefilov (2) ((1)
  Institute of Metal Physics, Ekaterinburg, Russia; (2) Kurchatov Institute,
  Moscow, Russia)","Close Packing of Atoms, Geometric Frustration and the Formation of
  Heterogeneous States in Crystals","14 pages, RevTex, 2 PostScript figures",,"10.1088/0953-8984/9/37/014",,"cond-mat.mtrl-sci",,"  To describe structural peculiarities in inhomogeneous media caused by the
tendency to the close packing of atoms a formalism based on the using of the
Riemann geometry methods (which were successfully applied lately to the
description of structures of quasicrystals and glasses) is developed. Basing on
this formalism we find in particular the criterion of stability of precipitates
of the Frank-Kasper phases in metallic systems. The nature of the ''rhenium
effect'' in W-Re alloys is discussed.
","[{""version"":""v1"",""created"":""Sun, 25 May 1997 12:37:43 GMT""}]","2009-10-30"
"cond-mat/9705252","David Vanderbilt","Kwok-On Ng and David Vanderbilt (Department of Physics and Astronomy,
  Rutgers University)","Structure and apparent topography of TiO2 (110) surfaces","6 pages, two-column style with 5 postscript figures embedded. Uses
  REVTEX and epsf macros. Also available at
  http://www.physics.rutgers.edu/~dhv/preprints/index.html#ng_tio2",,"10.1103/PhysRevB.56.10544",,"cond-mat.mtrl-sci",,"  We present self-consistent ab-initio total-energy and electronic-structure
calculations on stoichiometric and non-stoichiometric TiO2 (110) surfaces.
Scanning tunneling microscopy (STM) topographs are simulated by calculating the
local electronic density of states over an energy window appropriate for the
experimental positive-bias conditions. We find that under these conditions the
STM tends to image the undercoordinated Ti atoms, in spite of the physical
protrusion of the O atoms, giving an apparent reversal of topographic contrast
on the stoichiometric 1x1 or missing-row 2x1 surface. We also show that both
the interpretation of STM images and the direct comparison of surface energies
favor an added-row structure over the missing-row structure for the
oxygen-deficient 2x1 surface.
","[{""version"":""v1"",""created"":""Sun, 25 May 1997 15:36:27 GMT""}]","2009-10-30"
"cond-mat/9705253","David Vanderbilt","David Vanderbilt (Department of Physics and Astronomy, Rutgers
  University)","Nonlocality of Kohn-Sham exchange-correlation fields in dielectrics","4 pages, two-column style with 2 postscript figures embedded. Uses
  REVTEX and epsf macros. Also available at
  http://www.physics.rutgers.edu/~dhv/preprints/index.html#dv_ggg",,"10.1103/PhysRevLett.79.3966",,"cond-mat.mtrl-sci",,"  The theory of the macroscopic field appearing in the Kohn-Sham
exchange-correlation potential for dielectric materials, as introduced by
Gonze, Ghosez and Godby, is reexamined. It is shown that this Kohn-Sham field
cannot be determined from a knowledge of the local state of the material (local
crystal potential, electric field, and polarization) alone. Instead, it has an
intrinsically nonlocal dependence on the global electrostatic configuration.
For example, it vanishes in simple transverse configurations of a polarized
dielectric, but not in longitudinal ones.
","[{""version"":""v1"",""created"":""Sun, 25 May 1997 15:37:52 GMT""}]","2009-10-30"
"cond-mat/9705254","Dmitri Khveshchenko","D.V. Khveshchenko and Michael Reizer","Piezoelectric electron-phonon interaction in impure semiconductors: 2D
  electrons versus composite fermions","12 pages, Latex, Nordita report",,"10.1103/PhysRevB.56.15822",,"cond-mat.mes-hall",,"  We develop a unified treatment of the piesoelectric coupling between
two-dimensional electrons and bulk phonons in both cases of zero and strong
magnetic fields, the latter corresponding to even denominator filling
fractions. In contrast to the case of coupling via the deformation potential,
the leading contributions due to impurity-renormalized electron-phonon vertices
are not exactly cancelled by processes of inelastic electron-impurity
scattering. Electron energy relaxation time, diffusion correction to the
conductivity, and phonon emission rate by hot electrons are computed for
realistic $GaAs/AlGaAs$ heterostructures.
","[{""version"":""v1"",""created"":""Sun, 25 May 1997 15:46:24 GMT""}]","2009-10-30"
