"alg-geom/9705001","Antony Maciocia","Antony Maciocia","Generalized Fourier-Mukai Transforms","13 pages, AMSLaTeX 1.2","J. reine angew. Math., 480 (1996) 197-211",,,"alg-geom math.AG",,"  The paper sets out a generalized framework for Fourier-Mukai transforms and
illustrates their use via vector bundle transforms. A Fourier-Mukai transform
is, roughly, an isomorphism of derived categories of (sheaves) on smooth
varieties X and Y. We show that these can only exist if the first Chern class
of the varieties vanishes and, in the case of vector bundle transforms, will
exist if and only if there is a bi-universal bundle on XxY which is ""strongly
simple"" in a suitable sense. Some applications are given to abelian varieties
extending the work of Mukai.
","[{""version"":""v1"",""created"":""Thu, 1 May 1997 15:31:54 GMT""}]","2008-02-03"
"alg-geom/9705002","Tom Bridgeland","Tom Bridgeland","Fourier-Mukai transforms for elliptic surfaces","Many minor changes, published in J. reine angew. math. vol. 498",,,,"alg-geom math.AG",,"  We compute a large number of moduli spaces of stable bundles on a general
algebraic elliptic surface using a new class of Fourier-Mukai type transforms.
","[{""version"":""v1"",""created"":""Thu, 1 May 1997 15:27:41 GMT""},{""version"":""v2"",""created"":""Tue, 23 Jun 1998 13:10:03 GMT""}]","2008-02-03"
"astro-ph/9704288","Murray Forbes","M. C. Forbes, R. J. Dodd and D. J. Sullivan","The Southern Vilnius Photometric System. IV. The E Regions Standard
  Stars","6 pages, TeX, requires 2 macros (baltic2.tex, baltic4.tex) included
  no figures, to be published in Baltic Astronomy, Vol 6, pp1-6 (1997)",,"10.1515/astro-1997-0303",,"astro-ph",,"  This paper is the fourth in a series on the extension of the Vilnius
photometric system to the southern hemisphere. Observations were made of 60
stars in the Harvard Standard E regions to increase a set of standard stars.
","[{""version"":""v1"",""created"":""Wed, 30 Apr 1997 21:12:17 GMT""}]","2018-02-14"
"astro-ph/9704295","Kerstin Weis","K. Weis (1,2), Y.-H. Chu (2), W. J. Duschl (1,3), D. J. Bomans (2)
  ((1) Institut f""ur Theoretische Astrophysik, Heidelberg, Germany (2)
  University of Illinois at Urbana-Champaign, Astronomy Dept. (3)
  Max-Planck-Institut f""ur Radioastronomie, Bonn, Germany)","Two Ring Nebulae around Blue Supergiants in the Large Magellanic Cloud","7 pages, LaTeX (l-aa.sty), 6 ps figures, included in text with epsf,
  Astronomy and Astrophysics, accepted",,,,"astro-ph",,"  Ring nebulae are often found around massive stars such as Wolf-Rayet stars,
OB and Of stars and Luminous Blue Variables (LBVs). In this paper we report on
two ring nebulae around blue supergiants in the Large Magellanic Cloud. The
star Sk-69 279 is classified as O9f and is surrounded by a closed shell with a
diameter of 4.5 pc. Our echelle observations show an expansion velocity of 14
km/s and a high [N II]6583A/H alpha ratio. This line ratio suggests nitrogen
abundance enhancement consistent with those seen in ejectas from LBVs. Thus the
ring nebula around Sk-69 279 is a circumstellar bubble. The star Sk-69 271, a
B2 supergiant, is surrounded by an H alpha arc resembling an half shell.
Echelle observations show a large expanding shell with the arc being part of
the approaching surface. The expansion velocity is about 24 km/s and the [N
II]6583A/H alpha is not much higher than that of the background emission. The
lack of nitrogen abundance anomaly suggests that the expanding shell is an
interstellar bubble with a dynamic age of 2 10^5 yr.
","[{""version"":""v1"",""created"":""Wed, 30 Apr 1997 16:04:30 GMT""}]","2007-05-23"
"astro-ph/9704296","Javier Ballesteros","E. Vazquez-Semadeni (Instituto de Astronomia, UNAM), T. Passot, and A.
  Pouquet (Observatoire de Nice)","Highly Compressible MHD Turbulence and Gravitational Collapse","4 pages, 3 postscript figures. Latex, uses aipproc.sty Contribution
  to the Conference Proc. of the 7th Annual Astrophysics Conference in
  Maryland, STAR FORMATION, NEAR AND FAR, eds. Stephen S. Holt and Lee G. Mundy",,"10.1063/1.52735",,"astro-ph",,"  We investigate the properties of highly compressible turbulence and its
ability to produce self-gravitating structures. The compressibility is
parameterized by an effective polytropic exponent gama-eff. In the limit of
small gama-eff, the density jump at shocks is shown to be of the order of
e^{M^2}, and the production of vorticity by the nonlinear terms appears to be
negligible. In the presence of self-gravity, we suggest that turbulence can
produce bound structures for gama-eff < 2(1-1/n), where 'n' is the typical
dimensionality of the turbulent compressions. We show, by means of numerical
simulations, that, for sufficiently small gama-eff, small-scale turbulent
density fluctuations eventually collapse even though the medium is globally
stable. This result is preserved in the presence of a magnetic field for
supercritical mass-to-flux ratios.
","[{""version"":""v1"",""created"":""Wed, 30 Apr 1997 17:58:25 GMT""}]","2009-10-30"
"astro-ph/9704297","Michael R. Greason","Theodore P. Stecher, Robert H. Cornett, Michael R. Greason, Wayne B.
  Landsman, Jesse K. Hill, Robert S. Hill, Ralph C. Bohlin, Peter C. Chen,
  Nicholas R. Collins, Michael N. Fanelli, Joan I. Hollis, Susan G. Neff,
  Robert W. O'Connell, Joel D. Offenberg, Ronald A. Parise, Joel Wm. Parker,
  Morton S. Roberts, Andrew M. Smith, and William H. Waller","The Ultraviolet Imaging Telescope: Instrument and Data Characteristics","44 pages, LaTeX, AAS preprint style and EPSF macros, accepted by PASP","Publ.Astron.Soc.Pac. 109 (1997) 584","10.1086/133917",,"astro-ph",,"  The Ultraviolet Imaging Telescope (UIT) was flown as part of the Astro
observatory on the Space Shuttle Columbia in December 1990 and again on the
Space Shuttle Endeavor in March 1995. Ultraviolet (1200-3300 Angstroms) images
of a variety of astronomical objects, with a 40 arcmin field of view and a
resolution of about 3 arcsec, were recorded on photographic film. The data
recorded during the first flight are available to the astronomical community
through the National Space Science Data Center (NSSDC); the data recorded
during the second flight will soon be available as well. This paper discusses
in detail the design, operation, data reduction, and calibration of UIT,
providing the user of the data with information for understanding and using the
data. It also provides guidelines for analyzing other astronomical imagery made
with image intensifiers and photographic film.
","[{""version"":""v1"",""created"":""Wed, 30 Apr 1997 17:57:21 GMT""}]","2009-10-30"
"astro-ph/9704298","Jason Alexander","J. Alexander and B. Balick","Nebular Abundance Errors","22 pages, 4 tables, and 1 figure. Accepted for publication in the
  Astronomical Journal. Replaced to correct a reference",,"10.1086/118505",,"astro-ph",,"  The errors inherent to the use of the standard ""ionization correction factor""
(""i_CF"") method of calculating nebular conditions and relative abundances of H,
He, N, O, Ne, S, and Ar in emission line nebulae have been investigated under
conditions typical for planetary nebulae. The photoionization code CLOUDY was
used to construct a series of model nebulae with properties spanning the range
typical of PNe. Its radial ""profiles"" of bright, frequently observed optical
emission lines were then summed over a variety of ""apertures"" to generate sets
of emission line measurements. These resulting line ratios were processed using
the i_CF method to ""derive"" nebular conditions and abundances. We find that for
lines which are summed over the entire nebula the i_CF-derived abundances
differ from the input abundances by less than 5% for He and O up to 25% or more
for Ne, S, and Ar. For resolved observations, however, the discrepancies are
often much larger and are systematically variable with radius. This effect is
especially pronounced in low-ionization zones where nitrogen and oxygen are
neutral or once-ionized such as in FLIERs, ansae and ionization fronts. We
argue that the reports of stellar-enriched N in the FLIERs of several PNe are
probably specious.
","[{""version"":""v1"",""created"":""Wed, 30 Apr 1997 21:46:13 GMT""},{""version"":""v2"",""created"":""Thu, 1 May 1997 16:37:23 GMT""}]","2009-10-30"
"astro-ph/9704299","Lowell Brown","Lowell S. Brown and R. F. Sawyer","Nuclear Electron Capture in a Plasma","20 pages, RevTeX","Astrophys.J.489:968,1997","10.1086/304828","UW/PT 97-9","astro-ph nucl-th",,"  We consider the electron density at the position of an ion of charge Ze in a
plasma under conditions approximating those in the core of the sun. Numerical
calculations have shown that the plasma effects on the density, over and above
the ordinary Coulomb factors that are obtained in the absence of
electron-electron interactions, are well represented by a reduction factor,
exp{- Z e^2 beta kappa_D }, where beta is the inverse temperature and kappa_D
is the Debye wave length. Although this factor is the direct analogue of the
Salpeter enhancement factor for the fusion rates in stars, the elementary
considerations that establish it in the fusion case are not applicable to the
determination of the electron density and the resulting electron capture rates.
We show analytically, through a sum rule that leads to a well-defined
perturbative approach, that in the limit of Boltzmann statistics the Salpeter
factor indeed provides the leading correction. We estimate residual effects,
both from Fermi statistics and from short range terms.
","[{""version"":""v1"",""created"":""Wed, 30 Apr 1997 21:30:01 GMT""}]","2008-11-26"
"astro-ph/9704300","Moffat","J. W. Moffat","Cosmological Models in the Nonsymmetric Gravitational Theory","13 pages RevTex",,,"UTPT-95-27","astro-ph gr-qc",,"  Cosmological consequences of the nonsymmetric gravitational theory (NGT) are
studied. The structure of the NGT field equations is analyzed for an
inhomogeneous and anisotropic universe, based on the spherically symmetric
field equations. It is assumed that the matter density and pressure are purely
time dependent, and it is shown that the field equations allow open, flat and
closed universes. The field equations are expanded about the
Friedmann-Robertson-Walker (FRW) model for a small antisymmetric field. The
observations are most in accord with the approximately spatially flat universe,
which has an FRW metric to lowest order in the skew field. The recent analysis
of galaxy synchroton radiation polarization data, which indicates a residual
polarization after Faraday polarization is subtracted, can be explained by the
birefringence of electromagnetic waves produced by the NGT spacetime.
","[{""version"":""v1"",""created"":""Wed, 30 Apr 1997 22:53:31 GMT""}]","2007-05-23"
"astro-ph/9705001","Valentina D'Odorico","V. D'Odorico, S. Cristiani, S. D'Odorico, A. Fontana, E. Giallongo","The absorption spectrum of the QSO PKS 2126-158 (z_em = 3.27) at high
  resolution","16 pages, LaTeX (l-aa.sty), 13 ps figures, included in text with
  epsf, Fig. 1 can be retrieved at http://www.sissa.it/~dodorico/paper.html,
  accepted by Astronomy and Astrophysics","Astron.Astrophys.Suppl.Ser.127:217,1998","10.1051/aas:1998104","SISSA-62/97/A","astro-ph",,"  Spectra of the z_em = 3.268 quasar PKS 2126-158 have been obtained in the
range lambda lambda 4300-6620 A with a resolution R = 27000 and an average
signal-to-noise ratio s/n = 25 per resolution element. The list of the
identified absorption lines is given together with their fitted column
densities and Doppler widths. The modal value of the Doppler parameter
distribution for the Ly-alpha lines is = 25 km/s. The column density
distribution can be described by a power-law dn/dN \propto N^{-beta} with beta
= 1.5. 12 metal systems have been identified, two of which were previously
unknown. In order to make the column densities of the intervening systems
compatible with realistic assumptions about the cloud sizes and the silicon to
carbon overabundance, it is necessary to assume a jump beyond the He II edge in
the spectrum of the UV ionizing background at z = 3 a factor 10 larger than the
standard predictions for the integrated quasar contribution. An enlarged sample
of C IV absorptions (71 doublets) has been used to analyze the statistical
properties of this class of absorbers strictly related to galaxies. The column
density distribution is well described by a single power-law, with beta=1.64
and the Doppler parameter distribution shows a modal value b = 14 km/s. The two
point correlation function has been computed in the velocity space for the
individual components of C IV features. A significant signal is obtained for
scales smaller than 200-300 km/s, xi(30< Delta v < 90 km/s) = 32.71 +- 2.89. A
trend of decreasing clustering amplitude with decreasing column density is
apparent, analogously to what has been observed for Ly-alpha lines.
","[{""version"":""v1"",""created"":""Thu, 1 May 1997 10:11:51 GMT""}]","2011-05-23"
