"adap-org/9712003","Henryk Fuks","Nino Boccara and Henryk Fuks","Cellular automaton rules conserving the number of active sites","14 pages, 5 figures","J. Phys. A: Math. Gen. 31, 6007-6018 (1998)","10.1088/0305-4470/31/28/014",,"adap-org nlin.AO",,"  This paper shows how to determine all the unidimensional two-state cellular
automaton rules of a given number of inputs which conserve the number of active
sites. These rules have to satisfy a necessary and sufficient condition. If the
active sites are viewed as cells occupied by identical particles, these
cellular automaton rules represent evolution operators of systems of identical
interacting particles whose total number is conserved. Some of these rules,
which allow motion in both directions, mimic ensembles of one-dimensional
pseudo-random walkers. Numerical evidence indicates that the corresponding
stochastic processes might be non-Gaussian.
","[{""version"":""v1"",""created"":""Fri, 12 Dec 1997 23:30:30 GMT""},{""version"":""v2"",""created"":""Thu, 27 Aug 1998 00:24:25 GMT""}]","2009-10-30"
"adap-org/9712004","George Chapline","George Chapline","Sentient Networks","PostScript, 14 pages",,,,"adap-org nlin.AO q-bio",,"  In this paper we consider the question whether a distributed network of
sensors and data processors can form ""perceptions"" based on the sensory data.
Because sensory data can have exponentially many explanations, the use of a
central data processor to analyze the outputs from a large ensemble of sensors
will in general introduce unacceptable latencies for responding to dangerous
situations. A better idea is to use a distributed ""Helmholtz machine""
architecture in which the collective state of the network as a whole provides
an explanation for the sensory data.
","[{""version"":""v1"",""created"":""Sat, 13 Dec 1997 01:41:07 GMT""}]","2007-05-23"
"astro-ph/9712167","Shude Mao","Shude Mao, H.J. Mo and Simon D.M. White (MPA)","The Evolution of Galactic Disks","13 pages, 2 figures, submitted to Monthly Notices",,,,"astro-ph",,"  We use recent observations of high-redshift galaxies to study the evolution
of galactic disks over the redshift range 0<z<1. The data are inconsistent with
models in which disks were already assembled at z=1 and have evolved only in
luminosity since that time. Assuming that disk properties change with redshift
as powers of 1+z and analysing the observations assuming an Einstein-de Sitter
universe, we find that for given rotation speed, disk scalelength decreases
with z as ~(1+z)^{-1}, total B-band mass-to-light ratio decreases with z as
~(1+z)^{-1}, and disk luminosity (again in B) depends only weakly on z. These
scalings are consistent with current data on the evolution of disk galaxy
abundance as a function of size and luminosity. Both the scalings and the
abundance evolution are close to the predictions of hierarchical models for
galaxy formation. If different cosmogonies are compared, the observed evolution
in disk-size and disk abundance favours a flat low-density universe over an
Einstein-de Sitter universe.
","[{""version"":""v1"",""created"":""Fri, 12 Dec 1997 18:15:19 GMT""},{""version"":""v2"",""created"":""Sun, 14 Dec 1997 16:03:40 GMT""}]","2007-05-23"
"astro-ph/9712168","A. Khare","Pushpa Khare and S. Ikeuchi","The Ionization and Abundance of C and Si in QSO absorbers","To be published in Pub.Astr.Soc.Japan, 3 figures",,"10.1093/pasj/50.1.13",,"astro-ph",,"  We have analyzed high resolution data of absorption lines of Si and C in the
absorption systems observed in the spectra of QSOs, in order to study the
ionization state and the overabundance of Si with respect to C in the absorbers
and also to study the change in these properties with redshift. No correlation
is found between column density ratios of Si IV to C IV of intervening systems
and redshift. The data do not provide any evidence for an abrupt change in the
values of the ratio at any particular redshift unlike that for Lyman alpha
forest clouds. We have compared the observed ratios of column densities of Si
II and Si IV and of Si IV and C IV in different classes of absorption systems
with predictions of photo ionization models for different shapes of the
background radiation field. Overabundance of Si over C can be ruled out in
several of the intervening systems for any shape of the background radiation.
For these systems we can also rule out any contribution from the stellar
sources to the background, which is then entirely from the AGNs. No
overabundance is needed in other intervening systems if the radiation field
from stellar sources contributes significantly to the UV background.
Overabundance is, however, present in Lyman alpha forest clouds at redshifts
larger than 3 and in systems associated with the QSOs. For all the intervening
systems a minimum of 10 % of the background is contributed by the AGNs.
","[{""version"":""v1"",""created"":""Fri, 12 Dec 1997 16:21:02 GMT""}]","2015-06-24"
"astro-ph/9712169","Gary Mamon","G.A. Mamon (IAP & DAEC, Meudon), J. Borsenberger (IAP), M. Tricottet
  (IAP) & V. Banchet (IAP)","Galaxies with DENIS: Preliminary star/galaxy separation and first
  results","Invited review to appear in ``The Impact of Near-Infrared Surveys on
  Galactic and Extragalactic Astronomy'', meeting held in Meudon, France, June
  1997, ed. N. Epchtein (Dordrecht: Kluwer). LaTeX2e, using psfig and supplied
  other macro. 16 pages. 7 PostScript figures inserted","Kluwer, ASSL, vol 230, pp. 177-192 (1998)",,"IAP-199711006","astro-ph",,"  The numerous extragalactic and cosmological motivations of the DENIS and
2MASS near infrared surveys are outlined. The performance of the DENIS survey
is estimated from 50 deg^2 of high galactic latitude data (20 deg < |b| < 60
deg). Simple star/galaxy separation methods are presented and comparison with
300 visually classified objects as well as COSMOS and APM classifications. We
find that the peak intensity over isophotal area is an excellent star/galaxy
separation algorithm, fairly robust to variations of the PSF within the frames,
achieving 98.5% completeness and 92.5% reliability for I < 16.5, in comparison
with visual classification. A new estimate of the photometric accuracy for
galaxies is presented. The limiting factors for homogeneous galaxy extraction
at high galactic latitudes are completeness and photometric accuracy in K,
photometric accuracy in J and star/galaxy separation in I (also used for
classification in J and K). Galaxy counts are presented on 50 deg^2. The I
counts are in excellent agreement with a Euclidean extrapolation of the
published counts around I=16-17 (more so than in all previous studies), and
thus point to a high normalization at the bright end, in contrast with the
counts published from the APM and COSMOS plate scans. The J-band differential
galaxy counts follow the relation N(J) = 12 \pm 1 dex (0.6 [J-14]) deg^{-2}
mag^{-1}. Extrapolation of these high latitude counts suggest that DENIS will
produce highly homogeneous catalogs of roughly 6000 (K < 11), 700,000 (J <
14.8) and, 1,000,000 (I < 16.5) galaxies, respectively with photometric
accuracy of 0.08^m in I and 0.20^m in J and K. Larger highly homogeneous
samples are expected with improvements to the camera and the algorithms.
","[{""version"":""v1"",""created"":""Fri, 12 Dec 1997 16:54:34 GMT""}]","2007-05-23"
"astro-ph/9712170","Mariano Mendez","T. Belloni, M. Mendez (University of Amsterdam), A.R. King (University
  of Leicester), M. van der Klis, J. van Paradijs (University of Amsterdam)","Thermal-viscous instabilities in the accretion disk of GRS 1915+105","Aipproc LaTeX (4 pages, 2 ps-figures), to appear in ""Accretion
  Processes in Astrophysical Systems"", Proc. of the 8th Annual Astrophysics
  Conference in Maryland, S. S. Holt & T. Kallman (eds.)",,"10.1063/1.55915",,"astro-ph",,"  We use data obtained with the PCA onboard RXTE to analyze the spectral
variations of the black hole candidate and superluminal source GRS 1915+105.
Our results suggest that despite the complicated structure of the X-ray light
curve, all spectral changes observed in this source can be explained as a
sudden disappearing of the inner part of the accretion disk around the compact
object, followed by a slower re-filling of the emptied region. The duration of
an event and the size of the disappearing region fit remarkably well the
expected radius dependence of the viscous time scale for the radiation-pressure
dominated region of an accretion disk.
","[{""version"":""v1"",""created"":""Fri, 12 Dec 1997 18:26:01 GMT""}]","2009-10-30"
"astro-ph/9712171","Joel N. Bregman","Joel N. Bregman (University of Michigan), and Caroline V. Cox
  (University of Virginia)","Far Infrared Emission from Galaxy Clusters and Early-Type Galaxies","8 postscript pages, To appear in the XVIIth Moriond astrophysics
  meeting ``Extragalactic Astronomy in the Infrared'', Les Arcs, March 1997",,,,"astro-ph",,"  Infrared emission has been detected from normal elliptical galaxies and from
clusters of galaxies at 60um and 100um with the IRAS satellite. In both cases,
the emission has the characteristics of cool dust with a temperature near 30K.
For the elliptical galaxies, there is a correlation between the optical
luminosities and the far infrared luminosities. The likely source of the dust
in these systems is mass loss from stars, which is heated by starlight and
either is distributed throughout the galaxy or falls into a central disk.
Analysis of upcoming ISO data will permit us to distinguish between these
possibilities.
  The far infrared emission from clusters of galaxies is of high luminosity but
is only detected in 10% of the cases. The heating is either due to electron
impact from the hot gas (a suitable explanation for one cluster) or photon
absorption. The source of the dust is probably gas stripped from galaxies. For
clusters, ISO data will provide good mass determinations and positions, thereby
allowing us to determine the source of the heating.
","[{""version"":""v1"",""created"":""Fri, 12 Dec 1997 21:33:17 GMT""}]","2007-05-23"
"astro-ph/9712172","Robert J. Nemiroff","Robert J. Nemiroff (Michigan Tech), Jay P. Norris (NASA/GSFC), Jerry
  T. Bonnell (NASA/USRA), Gabriela F. Marani (GMU)","GRB Spikes Could Resolve Stars","18 pages, 2 figures, in press: ApJ (Letters)",,"10.1086/311191",,"astro-ph",,"  GRBs vary more rapidly than any other known cosmological phenomena. The lower
limits of this variability have not yet been explored. Improvements in
detectors would reveal or limit the actual rate of short GRBs. Were microsecond
""spike"" GRBs to exist and be detectable, they would time-resolve stellar mass
objects throughout the universe by their gravitational microlensing effect.
Analyzing the time structure of sufficient numbers of GRB spikes would reveal
or limit $\Omega_{star}$, $\Omega_{MACHO}$, and/or $\Omega_{baryon}$.
","[{""version"":""v1"",""created"":""Fri, 12 Dec 1997 23:09:28 GMT""}]","2009-10-30"
"astro-ph/9712174","Barbara Ricci","V. Castellani, S. Degl'Innocenti, W.A. Dziembowski, G. Fiorentini and
  B. Ricci","Helioseismology, solar models and neutrino fluxes","14 pages including 9 figures, LaTex file, espcrc2.sty is needed; to
  appear in Nucl. Phys. B Proc. Suppl., Proceedings of TAUP97 conference,
  Laboratori Nazionali del Gran Sasso, September 1997","Nucl.Phys.Proc.Suppl. 70 (1999) 301-314","10.1016/S0920-5632(98)00440-X","INFN-FE-12-97","astro-ph",,"  We present our results concerning a systematical analysis of helioseismic
implications on solar structure and neutrino production. We find
Y$_{ph}=0.238-0.259$, $R_b/R_\odot=0.708-0.714$ and $\rho_b=(0.185-0.199)$
gr/cm$^3$. In the interval $0.2<R/R_\odot<0.65$, the quantity $U=P/\rho$ is
determined with and accuracy of $\pm 5$\permille~or better. At the solar center
still one has remarkable accuracy, $\Delta U/U <4%$. We compare the predictions
of recent solar models (standard and non-standard) with the helioseismic
results. By constructing helioseismically constrained solar models, the central
solar temperature is found to be $T=1.58 \times 10^7$K with a conservatively
estimated accuracy of 1.4%, so that the major unceratainty on neutrino fluxes
is due to nuclear cross section and not to solar inputs.
","[{""version"":""v1"",""created"":""Sat, 13 Dec 1997 10:29:12 GMT""}]","2015-06-24"
"cond-mat/9712138","Elaine D. Remillard","Elliott H. Lieb and Jakob Yngvason","Ground State Energy of the Low Density Bose Gas","4 pages, Revtex, reference 12 changed","Phys. Rev. Lett. 80 (1998) 2504-2507","10.1103/PhysRevLett.80.2504",,"cond-mat.soft cond-mat.stat-mech math-ph math.MP",,"  Now that the properties of low temperature Bose gases at low density, $\rho$,
can be examined experimentally it is appropriate to revisit some of the
formulas deduced by many authors 4-5 decades ago. One of these is that the
leading term in the energy/particle is $2\pi \hbar^2 \rho a/m$, where $a$ is
the scattering length. Owing to the delicate and peculiar nature of bosonic
correlations, four decades of research have failed to establish this plausible
formula rigorously. The only known lower bound for the energy was found by
Dyson in 1957, but it was 14 times too small. The correct bound is proved here.
","[{""version"":""v1"",""created"":""Fri, 12 Dec 1997 16:34:55 GMT""},{""version"":""v2"",""created"":""Tue, 24 Mar 1998 16:10:18 GMT""}]","2009-10-30"
