"alg-geom/9712018","Yujiro Kawamata","Yujiro Kawamata","Deformations of canonical singularities","7 pages, AMS Tex, minor change",,,,"alg-geom math.AG",,"  We prove that small deformations of canonical singularities are canonical.
","[{""version"":""v1"",""created"":""Wed, 17 Dec 1997 04:36:48 GMT""},{""version"":""v2"",""created"":""Mon, 22 Dec 1997 05:34:51 GMT""}]","2007-05-23"
"alg-geom/9712019","Thomas Bauer","Thomas Bauer","On the cone of curves of an abelian variety",,,,,"alg-geom math.AG",,"  Let $X$ be a smooth projective variety over the complex numbers. One knows by
the Cone Theorem that the closed cone of curves of $X$ is rational polyhedral
whenever $c_1(X)$ is ample. For varieties $X$ such that $c_1(X)$ is not ample,
however, it is in general difficult to determine the structure of $\bar NE(X)$.
The purpose of this paper is to study the cone of curves of abelian varieties.
Specifically, the abelian varieties $X$ are determined such that the closed
cone $\bar NE(X)$ is rational polyhedral. The result can also be formulated in
terms of the nef cone of $X$ or in terms of the semi-group of effective classes
in the N\'eron-Severi group of $X$.
","[{""version"":""v1"",""created"":""Wed, 17 Dec 1997 12:14:09 GMT""}]","2007-05-23"
"astro-ph/9712210","John K. Cannizzo","John K. Cannizzo","On the M_V(peak) Versus Orbital Period Relation for Dwarf Nova Outbursts","15 pages, 5 figures",,"10.1086/305123",,"astro-ph",,"  We present computations for the accretion disk limit cycle model in an
attempt to explain the empirical relation for dwarf nova outbursts between the
peak visual absolute magnitude and orbital period found by Warner. For longer
period systems one sees intrinsically brighter outbursts. This is accounted for
in the limit cycle model by the scaling with radius of the critical surface
density $\Sigma_{max}$ which triggers the dwarf nova outbursts. During the
storage phase of the instability the accretion disk mass must be less than some
maximum value, a value which scales with radius and therefore orbital period.
When the instability is triggered and the accumulated mass is redistributed
into a quasi steady state disk in outburst, the resultant peak optical flux
from the disk is a measure of the total mass which was stored in quiescence. We
compute light curves for a range in outer disk radius (or equivalently, orbital
period), and find that our peak values of $M_V$ are within $<1$ mag of the
observed relation $M_V$(peak)$=5.64-0.259P_{orbital}$(h) for $2\la
P_{orbital}$(h)$ \la 8$.
","[{""version"":""v1"",""created"":""Tue, 16 Dec 1997 16:22:12 GMT""}]","2009-10-30"
"astro-ph/9712211","Michal Hanasz","M. Hanasz (1) and H. Lesch (2) ((1) Centre for Astronomy, Nicolaus
  Copernicus University, Torun, Poland (2) University Observatory, Muenchen
  University, Germany)","The galactic dynamo effect due to Parker-shearing instability of
  magnetic flux tubes. III. The fast dynamo model","Latex, 11 pages, 4 postscript figures, uses l-aa.sty and epsf.sty
  accepted for publication in Astronomy and Astrophysics",,,,"astro-ph",,"  We present a new fast dynamo model for galactic magnetic fields, which is
based on the Parker-shearing instability and magnetic reconnection, in the
spirit of the model proposed by Parker (1992). We introduce a new scenario of
flux tube interactions and estimate the dynamo transport coefficient basing on
simple geometrical arguments. The obtained expressions are equivalent to the
formally derived helicity $\alpha_d$ and diffusivity $\eta_d$ in the first
paper of this series. The model we propose predicts that the $\alpha$-effect in
galactic discs has opposite sign with respect to that resulting directly from
the sign of the Coriolis force. We estimate the rate of magnetic heating due to
the reconnection of magnetic flux tubes, which plays an important role in our
dynamo model. The corresponding luminosities of the diffuse X-ray emission are
consistent with the ROSAT observations of nearby galaxies. The present
considerations synthesize the ideas of Parker with our own results presented in
the preceding papers (Hanasz & Lesch 1993, 1997; Hanasz 1997).
","[{""version"":""v1"",""created"":""Tue, 16 Dec 1997 19:35:23 GMT""}]","2007-05-23"
"astro-ph/9712212","Saul Perlmutter","S. Perlmutter, G. Aldering, M. Della Valle, S. Deustua, R.S. Ellis, S.
  Fabbro, A. Fruchter, G. Goldhaber, A. Goobar, D.E. Groom, I. M. Hook, A.G.
  Kim, M.Y. Kim, R.A. Knop, C. Lidman, R. G. McMahon, Peter Nugent, R. Pain, N.
  Panagia, C.R. Pennypacker, P. Ruiz-Lapuente, B. Schaefer and N. Walton (The
  Supernova Cosmology Project)","Discovery of a Supernova Explosion at Half the Age of the Universe and
  its Cosmological Implications","12 pages and 4 figures (figure 4 is repeated in color and black and
  white) Nature, scheduled for publication in the 1 January, 1998 issue. Also
  available at http://www-supernova.lbl.gov","Nature 391:51-54,1998","10.1038/34124","LBNL-41172","astro-ph",,"  The ultimate fate of the universe, infinite expansion or a big crunch, can be
determined by measuring the redshifts, apparent brightnesses, and intrinsic
luminosities of very distant supernovae. Recent developments have provided
tools that make such a program practicable: (1) Studies of relatively nearby
Type Ia supernovae (SNe Ia) have shown that their intrinsic luminosities can be
accurately determined; (2) New research techniques have made it possible to
schedule the discovery and follow-up observations of distant supernovae,
producing well over 50 very distant (z = 0.3 -- 0.7) SNe Ia to date. These
distant supernovae provide a record of changes in the expansion rate over the
past several billion years. By making precise measurements of supernovae at
still greater distances, and thus extending this expansion history back far
enough in time, we can distinguish the slowing caused by the gravitational
attraction of the universe's mass density Omega_M from the effect of a possibly
inflationary pressure caused by a cosmological constant Lambda. We report here
the first such measurements, with our discovery of a Type Ia supernova (SN
1997ap) at z = 0.83. Measurements at the Keck II 10-m telescope make this the
most distant spectroscopically confirmed supernova. Over two months of
photometry of SN 1997ap with the Hubble Space Telescope and ground-based
telescopes, when combined with previous measurements of nearer SNe Ia, suggests
that we may live in a low mass-density universe. Further supernovae at
comparable distances are currently scheduled for ground and space-based
observations.
","[{""version"":""v1"",""created"":""Tue, 16 Dec 1997 22:48:09 GMT""}]","2014-10-13"
"astro-ph/9712213","Robert Kennicutt","Robert C. Kennicutt, Jr. (Steward Observatory, University of Arizona)","The Global Schmidt Law in Star Forming Galaxies","23 pages, 2 tables, 7 figures, to appear in The Astrophysical Journal","Astrophys.J.498:541,1998","10.1086/305588","Steward Observatory Preprint 1419","astro-ph",,"  Measurements of H-alpha, HI, and CO distributions in 61 normal spiral
galaxies are combined with published far-infrared and CO observations of 36
infrared-selected starburst galaxies, in order to study the form of the global
star formation law, over the full range of gas densities and star formation
rates (SFRs) observed in galaxies. The disk-averaged SFRs and gas densities for
the combined sample are well represented by a Schmidt law with index N =
1.4+-0.15. The Schmidt law provides a surprisingly tight parametrization of the
global star formation law, extending over several orders of magnitude in SFR
and gas density. An alternative formulation of the star formation law, in which
the SFR is presumed to scale with the ratio of the gas density to the average
orbital timescale, also fits the data very well. Both descriptions provide
potentially useful ""recipes"" for modelling the SFR in numerical simulations of
galaxy formation and evolution.
","[{""version"":""v1"",""created"":""Tue, 16 Dec 1997 22:26:49 GMT""}]","2012-08-27"
"astro-ph/9712214","Nelson Caldwell","Nelson Caldwell (SAO) & James Rose (Univ. of North Carolina)","Low-Luminosity Early-Type Galaxies in the Coma Cluster: Variations in
  Spectral Properties","To appear in the Astronomical Journal",,"10.1086/300295",,"astro-ph",,"  We present spectra of nine low-luminosity early-type galaxies (M_B > -17.5)
in the Coma cluster. The spectra, which were obtained with the Multiple Mirror
Telescope and cover the spectral region 3300-5350 A, exhibit a large variation
in Balmer line strengths. In fact the line strength variation among the Coma
low-luminosity galaxies is as large as that found among a sample of
low-luminosity ellipticals in the Virgo cluster and lower density environments.
When compared to detailed population synthesis models, the variation in Balmer
line strengths among the Coma galaxies indicates a range in luminosity-weighted
mean age of from 1 Gyr to 12 Gyr. The two youngest galaxies are shown to be in
a post-starburst state, i.e., they are not simply former spirals whose star
formation was recently terminated. Moreover, the 1 Gyr ages of these two
youngest low-luminosity galaxies are similar to those of the brighter
post-starburst galaxies in Coma.
","[{""version"":""v1"",""created"":""Wed, 17 Dec 1997 00:03:40 GMT""}]","2009-10-30"
"astro-ph/9712215","Marc Kamionkowski","Marc Kamionkowski (Columbia University)","Cosmic Microwave Background Tests of Inflation","8 pages. To appear in proc. of ""Topics in Astroparticle and
  Underground Physics '97,"" Gran Sasso, Italy, September 7-11, 1997, eds. A.
  Bottino, A. di Credico, and P. Monacelli (North-Holland, Amsterdam) [Nucl.
  Phys. B (Proc. Suppl.)]. Abbreviated version to appear in proc. ""Birth of the
  Universe II,"", Rome, Italy, May 19-24, 1997, ed. F. Occhionero (Kluwer
  Academic, Dordrecht). Revised version (3/16/98) has corrected Figures","Nucl.Phys.Proc.Suppl. 70 (1999) 529-536","10.1016/S0920-5632(98)00489-7","CU-TP-873, CAL-652","astro-ph hep-ph",,"  Inflation provides a unified paradigm for understanding the isotropy of the
cosmic microwave background (CMB), the flatness problem, and the origin of
large-scale structure. Although the physics responsible for inflation is not
yet well understood, slow-roll inflation generically makes several predictions:
a flat Universe, primordial adiabatic density perturbations, and a stochastic
gravity-wave background. Inflation further predicts specific relations between
the amplitudes and shapes of the spectrum of density perturbations and gravity
waves. There are now excellent prospects for testing precisely these
predictions with forthcoming CMB temperature and polarization maps. Here I
discuss these new CMB tests of inflation.
","[{""version"":""v1"",""created"":""Wed, 17 Dec 1997 00:44:11 GMT""},{""version"":""v2"",""created"":""Sat, 14 Mar 1998 23:20:49 GMT""}]","2015-06-24"
"astro-ph/9712218","Elena Zucca","S.Bardelli, E.Zucca, G.Zamorani, G.Vettolani, R.Scaramella","A study of the core of the Shapley Concentration: III. Properties of the
  clusters in the A3558 complex","15 pages, LaTeX with 13 encapsulated postscript figures; MNRAS in
  press",,"10.1046/j.1365-8711.1998.01370.x","BAP 12-1997-51-OAB","astro-ph",,"  The Shapley Concentration is the richest supercluster of clusters in the
nearby universe and its core is a remarkable complex formed by the ACO clusters
A3558, A3562 and A3556, and by the two minor groups SC 1327-312 and SC
1329-314. This structure has been studied in various wavelength bands,
revealing that it is probably dynamically very active. In this paper we present
174 new galaxy redshifts in this cluster complex, which are added to the sample
of 540 already existing velocities. The large number of redshifts permits a
more accurate and robust analysis of the dynamical parameters of the clusters.
In particular, we discuss the complex velocity distribution of A3558, the
bimodal distribution of A3556 and SC 1329-313, and calculate the mean velocity
and velocity dispersion of A3562. Moreover, for the three ACO clusters we
derive the luminosity functions adopting a new fitting technique, which takes
into account the galaxy density profiles.
","[{""version"":""v1"",""created"":""Wed, 17 Dec 1997 09:15:24 GMT""}]","2009-10-30"
"astro-ph/9712219","Ramon Nartallo","R. Nartallo, W. K. Gear, A. G. Murray, E. I Robson and J. H. Hough","A Millimetre/Submillimetre Polarisation Survey of Compact Flat-Spectrum
  Radio Sources","22 pages, 7 figures, accepted for publication in MNRAS",,"10.1046/j.1365-8711.1998.01405.x",,"astro-ph",,"  We present the results of the first survey and monitoring study of the linear
polarisation properties of compact, flat-spectrum radio sources at
millimetre/submillimetre wavelengths and discuss the implications of the
inferred magnetic field structure for the emission models involving shock waves
in relativistic jets on sub-parsec scales. We find significant polarisation in
most sources but, in general, the magnetic field on sub-parsec scales is less
well ordered than on parsec scales. We observe no difference in polarisation
properties between the BL Lac objects and compact flat-spectrum quasars at
these wavelengths. Although we find the behaviour of some sources, particularly
the most highly polarised, to be very consistent with the predictions of
transverse shock-in-jet models, the detailed behaviour of most objects is not.
Conical shock structures can more readily explain the observed diverse
behaviour of the sample, although some degree of bending of the jet may still
be necessary in some cases.
","[{""version"":""v1"",""created"":""Wed, 17 Dec 1997 11:49:33 GMT""}]","2015-06-24"
