"alg-geom/9712012","Misha Verbitsky","Misha Verbitsky","Hyperholomorphic sheaves and new examples of hyperkaehler manifolds","113 pages, v. 2.0, an error in the statement of Theorem 8.15
  corrected; Mathematical Physics, 12. International Press, 1999. iv+257 pp.
  ISBN: 1-57146-071-3",,,,"alg-geom math.AG","http://creativecommons.org/licenses/by/3.0/","  Given a compact hyperkaehler manifold $M$ and a holomorphic bundle B over
$M$, we consider a Hermitian connection $\nabla$ on B which is compatible with
all complex structures on $M$ induced by the hyperkaehler structure. Such a
connection is unique, because it is Yang-Mills. We call the bundles admitting
such connections hyperholomorphic bundles. A stable bundle is hyperholomorphic
if and only if its Chern classes $c_1$, $c_2$ are SU(2)-invariant, with respect
to the natural SU(2)-action on the cohomology. For several years, it was known
that the moduli space of stable hyperholomorphic bundles is singular
hyperkaehler. More recently, it was proven that singular hyperkaehler varieties
admit a canonical hyperkaehler desingularization. In the present paper, we show
that a moduli space of stable hyperholomorphic bundles is compact, given some
assumptions on Chern classes of B and hyperkaehler geometry of $M$ (we also
require $dim_C M>2$). Conjecturally, this leads to new examples of hyperkaehler
manifolds. We develop the theory of hyperholomorphic sheaves, which are
(intuitively speaking) coherent sheaves compatible with hyperkaehler structure.
We show that hyperholomorphic sheaves with isolated singularities can be
canonically desingularized by a blow-up. This theory is used to study
degenerations of hyperholomorphic bundles.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 19:58:43 GMT""},{""version"":""v2"",""created"":""Sun, 9 Dec 2012 22:41:59 GMT""}]","2012-12-11"
"astro-ph/9712154","Michael J. Stark","Michael J. Stark (1 and 2), A. M. Ahearn (1), L. J. Duva (1) and K.
  Jahoda (2) ((1)University of Maryland, College Park, (2) NASA/GSFC LHEA)","The Pulsar in GRO J1744-28 at Low Flux","4 pages, 2 figures, AIP Proceedings LaTex format, to appear in
  ""Accretion Processes in Astrophysical Systems"", Proc. of the 8th Annual
  Astrophysics Conference in Maryland, S. S. Holt & T. Kallman (eds.)","1998, in Accretion Processes in Astrophysical Systems: Some Like
  It Hot!, ed. S. S. Holt & T. R. Kallman (AIP Conf. Proc. 431)(Woodbury: AIP)
  401","10.1063/1.55877",,"astro-ph",,"  The Bursting Pulsar, GRO J1744-28, has been observed with the Rossi X-ray
Timing Explorer (RXTE) regularly since the launch of the satellite in December
1995. This accretion driven pulsar has undergone two outbursts which have been
accompanied by significant spin-up of the pulsar. Between these two outbursts,
the pulsar was detectable during each observation down to fluxes perhaps one
thousandth of the persistent flux at the peak of the first outburst. We observe
evidence of a change in the sign of the frequency derivative during the
faintest period but the relationship between the observed luminosity and the
frequency derivative is complex.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 16:14:03 GMT""}]","2009-10-30"
"astro-ph/9712155","Itziar Aretxaga","I. Aretxaga (MPA, Germany), R.J. Terlevich (RGO, UK), B.J. Boyle (AAO,
  Australia)","The colours of z=2 QSO host galaxies","4 pages, Latex, uses paspconf.sty. Also available at
  http://www.mpa-garching.mpg.de/~itziar. To appear in in ""The Young Universe"",
  eds. S. D'Odorico et al., A.S.P. Conf. Ser",,,,"astro-ph",,"  Three high-redshift (z=2) and high luminosity (M_B < -28 mag for Ho = 50,
qo=0.5) QSOs, two radio-quiet one radio-loud, were imaged in R, I and K bands.
The luminosities, colours and sizes of the hosts overlap with those of actively
star-forming galaxies in the local Universe. These properties give support to
the young host galaxy interpretation of the extended light around QSOs at
high-redshift. The rest-frame UV and UV-optical colours are inconsistent with
the hypothesis of a scattered halo of light from the active nucleus by a simple
optically-thin scattering process produced by dust or hot electrons. If the UV
light is indeed stellar, star formation rates of hundreds of solar masses per
year are implied, an order of magnitude larger than in field galaxies at
similar redshifts and above. This might indicate that the QSO phenomenon is
preferentially accompanied by enhanced galactic activity at high-redshift.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 17:03:25 GMT""}]","2007-05-23"
"astro-ph/9712156","Thomas Neukirch","G. T. Birk (1), H. Lesch (1), T. Neukirch (2) ((1) Munich (2) St.
  Andrews)","Localized magnetic reconnection as a cause of extraplanar diffuse
  ionised in the halo","13 pages, 5 figures, accepted for publications by MNRAS","Monthly Notices of Royal Astronomical Society 296, 165-172 (1998)","10.1046/j.1365-8711.1998.01376.x",,"astro-ph",,"  Many observations indicate the occurrence of ionised gas in the distant halos
of galaxies (including our own). Since photoionisation by stars (mainly O
stars, young or evolved low-mass stars depending on the kind of galaxy) does
not seem to be exclusively responsible for the ionisation of the hydrogen
filaments that should otherwise cool fast and recombine quickly, the question
arises which extra energy source can produce the quasistationary ionisation. We
show that stationary localized magnetic reconnection in current filaments may
contribute to the ionisation of the extraplanar halo gas. In these filaments
magnetic energy is dissipated. Consequently, the ionised as well as the neutral
component are heated and re-ionised on a time scale significantly shorter than
the recombination time scale. The amount of energy required for efficient
re-ionisation can in principle easily be provided by the free magnetic energy.
We present quasi-static models that are characterized by plasma temperatures
and densities that agree well with the observed values for the diffuse ionised
gas component of the interstellar medium. Plasma-neutral gas fluid simulations
are made to show that the recombination induced dynamical reconnection process
indeed works in a self-regulatory way.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 17:39:35 GMT""}]","2009-10-30"
"astro-ph/9712157","M. S. Oey","M.S. Oey and C.J. Clarke (IoA, Cambridge)","On the Form of the HII Region Luminosity Function","16 pages, 6 figures, AASTeX. Accepted to AJ. Abstract and preprint
  also available at http://www.ast.cam.ac.uk/~oey/oeypubs.html","Astron.J.115:1543-1553,1998","10.1086/300290",,"astro-ph",,"  Observed variations in the HII region luminosity function (HII LF) seen in
spiral arm vs. interarm regions, and different galactic Hubble type, can be
explained simply by evolutionary effects and maximum number of ionizing stars
per cluster. We present Monte Carlo simulations of the HII LF, drawing the
number of ionizing stars N_* from a power-law distribution of constant slope,
and the stellar masses from a Salpeter IMF with an upper-mass limit of 100
M_sol. We investigate the evolution of the HII LF, as determined by stellar
main-sequence lifetimes and ionizing luminosities, for a single burst case and
continuous creation of the nebular population. Shallower HII LF slopes measured
for the arms of spiral galaxies can be explained as a composite slope, expected
for a zero-age burst population, whereas the interarm regions tend to be
dominated by evolved rich clusters described by a single, steeper slope.
Steeper slopes in earlier-type galaxies can be explained simply by a lower
maximum N_* cutoff found for the parent OB associations. The form of the HII LF
can reveal features of the most recent (~< 10 Myr) star formation history in
nearby galaxies.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 17:42:36 GMT""}]","2008-11-26"
"astro-ph/9712158","Soojong Pak","Soojong Pak (1), D. T. Jaffe (1), Ewine F. van Dishoeck (2), L. E. B.
  Johansson (3), and R. S. Booth (3) ((1) The University of Texas at Austin,
  (2) Sterrewacht Leiden, (3) Onsala Space Observatory)","Molecular Cloud Structure in the Magellanic Clouds: Effect of
  Metallicity","45 Pages including 15 figures. To be published in the ApJ May 10,
  1998 issue, Vol. 498","Astrophys.J.498:735-756,1998","10.1086/305584",,"astro-ph",,"  The chemical structure of neutral clouds in low metallicity environments is
examined with particular emphasis on the H to H_2 and C+ to CO transitions. We
observed near-IR H_2 lines and the CO J=1-0 line from 30 Doradus and N159/N160
in the Large Magellanic Cloud and from DEM S 16, DEM S 37, and LI-SMC 36 in the
Small Magellanic Cloud. We find that the H_2 emission is UV-excited and that
(weak) CO emission always exists (in our surveyed regions) toward positions
where H_2 and [CII] emission have been detected. Using a PDR code and a
radiative transfer code, we simulate the emission of line radiation from
spherical clouds and from large planar clouds. Because the [CII] emission and
H_2 emission arise on the surface of the cloud and the lines are optically
thin, these lines are not affected by changes in the relative sizes of the
neutral cloud and the CO bearing core, while the optically thick CO emission
can be strongly affected. The sizes of clouds are estimated by measuring the
deviation of CO emission strength from that predicted by a planar cloud model
of a given size. The average cloud column density and therefore size increases
as the metallicity decreases. Our result agrees with the photoionization
regulated star formation theory by Mc Kee (1989).
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 19:22:27 GMT""},{""version"":""v2"",""created"":""Fri, 12 Dec 1997 08:19:08 GMT""},{""version"":""v3"",""created"":""Mon, 12 Jan 1998 10:53:58 GMT""}]","2014-10-13"
"astro-ph/9712159","Eric V. Linder","Eric V. Linder (UMass - Amherst)","Acoustic Peak Spacing, Cosmological Density, and Equation of State","13 pages, 2 figures",,,,"astro-ph",,"  The spacing of the acoustic peaks in the cosmic microwave background
radiation anisotropy multipole spectrum has been claimed to provide the value
of the total cosmological density overtly, ``written on the sky.'' Through a
semianalytic analysis of the cosmological evolution of the sound horizon and
the physics of decoupling we address the robustness of the relation between the
peak spacing and the cosmological density. In fact, the asymptotic distance and
horizon scalings often used are not good approximations, and the individual
densities and equations of state of different components do enter the problem.
An observed spacing could be fit by models with different total densities. We
investigate the different regions of density-equation of state parameter space
and also provide accurate fitting formulas for the peak spacing as a function
of matter density, total density, and additional component equation of state
(e.g. cosmological constant or cosmic strings). Limits provided by peak spacing
measurements on the number of neutrino species and the baryon-photon ratio are
also addressed.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 19:34:20 GMT""}]","2007-05-23"
"astro-ph/9712160",,"Keith A. Olive","Big Bang Nucleosynthesis","9 pages, latex, 7 ps figures, Summary of the talk given at the Vth
  International Workshop on Theory and Phenomenology in Astroparticle and
  Underground Physics (TAUP97), Gran Sasso Lab. Italy, September 7-11 1997","Nucl.Phys.Proc.Suppl.70:521-528,1999","10.1016/S0920-5632(98)00488-5","UMN-TH-1616/97","astro-ph",,"  The concordance of standard big bang nucleosynthesis theory and the related
observations of the light element isotopes (including some new higher \he4
abundances) will be reviewed. Implications of BBN on chemical evolution, dark
matter and constraints on particle properties will be discussed.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 21:03:57 GMT""}]","2009-09-15"
"astro-ph/9712161","Rob Ivison","Rob Ivison (IfA, Edinburgh), Ian Smail (Durham), J.-F. Le Borgne
  (Midi-Pyrenees), A.W. Blain (MRAO, Cambridge), J.-P. Kneib (Midi-Pyrenees),
  J. Bezecourt (Midi-Pyrenees), T.H. Kerr (JAC) and J.K. Davies (JAC)","A hyperluminous galaxy at z = 2.8 found in a deep submillimetre survey","11 pages, 5 figures. Accepted for MNRAS. Full survey discussed
  briefly",,"10.1046/j.1365-8711.1998.01677.x",,"astro-ph",,"  We present a detailed study of SMM 02399-0136, a hyperluminous, active galaxy
selected from a sub-mm survey of the distant Universe. This galaxy is the
brightest source in the fields of seven rich, lensing clusters - total area
0.01 deg^2 - that we have mapped with a sensitivity of ~2 mJy/bm at 850um. We
identify a compact optical counterpart with B ~ 23 and a LSB companion 3"" away.
Our spectroscopy shows that components have the same redshift; z = 2.803 +/-
0.003. The emission lines widths, FWHM ~ 1000-1500 km/s, and line ratios, along
with the compact morphology and high luminosity (M_B ~ -24.0) of the galaxy
indicate that SMM 02399-0136 contains a rare dust-embedded, narrow-line or
type-2 AGN. The source is lensed by the foreground cluster, amplifying its
apparent luminosity by a factor of 2.5. Taking this into account, we estimate
that SMM 02399-0136 is five times more luminous than F10214+4724. Its far-IR
and H-alpha luminosities and LSB radio emission are indicative of an extremely
high SFR - several thousand Mo/yr. This assumes that a starburst is the
dominant source of energy, but we cannot yet determine the relative
contributions of the starburst and the buried AGN. A dust mass of 5-7 x 10^8 Mo
is indicated by our data for T(dust) ~ 40-50K, independent of whether the
dominant energy source is an AGN or a starburst. We estimate the possible space
density of such luminous sub-mm sources and find that while a very large
population of these obscured sources could be detected in future wide-field
sub-mm surveys, they are unlikely to dominate the faint counts in this
waveband. Galaxies such as SMM 02399-0136 and F10214+4724 cannot be easily
detected in conventional AGN/QSO surveys, and so estimates of the prevalence of
AGN in the early Universe may require significant revision.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 21:50:15 GMT""},{""version"":""v2"",""created"":""Tue, 10 Mar 1998 02:25:18 GMT""},{""version"":""v3"",""created"":""Fri, 3 Apr 1998 13:47:10 GMT""}]","2009-10-30"
"astro-ph/9712162","Eric Agol","Eric Agol (JHU), Ivan Hubeny (GSFC), and Omer Blaes (UCSB)","Continuum Spectra of Quasar Accretion Disk Models","4 pages, 3 figures, to appear in ""Accretion Processes in
  Astrophysical Systems: Some Like it Hot,"" proceedings of the 8th Annual
  October Astrophysics Conference in Maryland",,"10.1063/1.55893",,"astro-ph",,"  We have calculated the spectrum and polarization of a standard thin accretion
disk with parameters appropriate for a bright quasar. This model improves upon
previous work by including ultraviolet metal line opacities, assumed for now to
be in LTE. Though not yet fully self-consistent, our calculations demonstrate
that metal lines can change the spectral slope, reduce the polarization, and
reduce the Lyman edge feature in accretion disk spectra. Some observational
differences between quasar spectra and accretion disk models might be
reconciled with the inclusion of metal lines.
","[{""version"":""v1"",""created"":""Thu, 11 Dec 1997 23:01:40 GMT""}]","2009-10-30"
