"alg-geom/9701007","Elisabetta Colombo","Bert van Geemen and Aise Johan de Jong","On Hitchin's Connection","49 pages, LaTeX",,,,"alg-geom math.AG",,"  The aim of this paper is to give an explicit expression for Hitchin's
connection in the case of rank 2 bundles with trivial determinant over curves
of genus 2. We recall the definition of this connection (which arose in Quantum
Field Theory) and characterize it for families of genus two curves. We then
consider a particular family (over a configuration space), the corresponding
vector bundles are (almost) trivial. The Heat equations which give the
connection these bundles are related to the Lie algebra so(6). We compute some
local monodromy representations. As a byproduct we obtain, for any
representation space V of so(2g+2), a flat connection on the trivial bundle
with fiber V over a configuration space and thus a monodromy representation of
a pure braid group.
","[{""version"":""v1"",""created"":""Sat, 18 Jan 1997 11:11:29 GMT""}]","2008-02-03"
"astro-ph/9701126","R. Capuzzo-Dolcetta","R. Capuzzo-Dolcetta, A. Tesseri (Istituto Astronomico, Universita` di
  Roma La Sapienza, Roma, Italy)","Evolution of the Globular Cluster System in a Triaxial Galaxy","9 pages, including 7 eps figures; latex file using standard MNRAS
  style file. Paper submitted to MNRAS",,,,"astro-ph",,"  Dynamical friction and tidal disruption are effective mechanisms of evolution
of globular cluster systems, especially in non-axysimmetric galaxies with a
central compact nucleus. With a semi-analytical approach based on the knowledge
of the dependence of the dynamical friction and tidal disruption effects on the
relevant parameters, we are able to follow the time evolution of the globular
cluster system in a model of a triaxial galaxy and give its observable
properties to compare with observational data.
  An important result is that the flatter distribution of the globular cluster
system relatively to that of the stellar bulge, as observed in many galaxies,
can be explained by the evolution of the globular cluster system, starting from
the same density profile.
","[{""version"":""v1"",""created"":""Fri, 17 Jan 1997 16:13:50 GMT""}]","2016-08-30"
"astro-ph/9701127","Andrew Ptak","P. Serlemitsos, A. Ptak, T. Yaqoob","X-ray Observations of LINER and Starburst Galaxies","20 pages, 18 postscript files imbedded as 11 figures","""The Physics of LINERs in View of Recent Observations,"" 1996, eds.
  M. Eracleous, A. Koratkar, C. Leitherer, and L. Ho, 70",,,"astro-ph",,"  We present the results of ASCA observations of a heterogenous sample of 15
spiral galaxies. 8 are LINERs or low-luminosity AGN (LLAGN), 5 are starburst
galaxies and 2 are normal spiral galaxies. We find that in all cases the ASCA
spectra can be described by a canonical model consisting of a power-law with a
photon index ~ 1.7-2.0, plus a soft optically thin emission component with kT ~
0.6-0.8 keV. The implied element abundances are often sub-solar. The soft
component is usually extended and the nuclear, point-like emission is sometimes
absorbed by column densities in the range log nH ~ 21-23 cm-2. The relative
luminosities of the soft and hard components vary from galaxy to galaxy. For
the LINERs, the 2-10 keV luminosity of the hard component is typically log L ~
40-41 ergs/s whereas the 0.5-2.0 keV luminosity of the soft component is
typically log L ~ 39-40 ergs/s. For starbursts, the 2-10 keV luminosity of is
log L ~ 39-40 ergs/s, somewhat lower than the corresponding luminosity of most
of the LINERs in our sample. The hard component is similar to the observed
X-ray spectra of quasars and also to the intrinsic X-ray spectra of classical
Seyfert galaxies. Most of the galaxies in our sample exhibit no significant
(dI/I > 20%) short-term variability (with timescales of a day or less) whereas
long-term variability is common. We present a case study of the LINER M81 in
detail where there is evidence of large-amplitude (dI/I ~ 70%) variability over
several weeks. There is also clear evidence for a broad, complex Fe-K emission
line which is compatible with an origin in an accretion disk viewed at ~ 40
deg. These results suggest a strong connection between classical AGN, LINERs,
and starburst galaxies.
","[{""version"":""v1"",""created"":""Fri, 17 Jan 1997 18:29:19 GMT""}]","2007-05-23"
"astro-ph/9701128","Philip Mannheim","Philip D. Mannheim (University of Connecticut)","Dark Matter: a Challenge to Standard Gravity or a Warning?","LaTeX, 4 pages. To appear in proceedings of 18th Texas Symposium on
  Relativistic Astrophysics, Chicago, December 1996",,,"UCONN 97-01, January 1997","astro-ph",,"  We suggest that the conventional need for overwhelming amounts of
astrophysical dark matter should be regarded as a warning to standard gravity
rather than as merely a challenge to it, and show that the systematics of
galactic rotation curve data can just as readily point in the direction of the
equally covariant conformal gravity alternative. In particular we identify an
apparent imprint of the Hubble flow on those data, something which while quite
natural to conformal gravity is not at all anticipated in the standard
gravitational paradigm.
","[{""version"":""v1"",""created"":""Fri, 17 Jan 1997 20:29:58 GMT""}]","2007-05-23"
"astro-ph/9701129","Jaan Einasto","Jaan Einasto","The oscillating cluster correlation function","LaTeX, 10 pages, 4 PostScript figures embedded, available also by
  anonymous ftp at ftp://ftp.aai.ee/pub/publications/astro","Proc. of the Intern. Conf. ""Astronomy. Cosmoparticle Physics""
  (COSMION-96) dedicated to the 75th Sakharov's anniversary, eds. M.Yu.
  Khlopov, M.Yu. Prokhorov, A.A. Starobinsky and J. Tran Thanh Van, Edition
  Frontiers, 1997 (in press)",,,"astro-ph",,"  We investigate the distribution of clusters of galaxies and determine the
cluster correlation function and power spectrum. Clusters of galaxies located
in rich superclusters with at least 8 members form a quasiregular network of
superclusters and voids. The correlation function of clusters in rich
superclusters is oscillating with a period of 120 Mpc (for Hubble constant
h=1), the power spectrum for the whole cluster sample has a peak at the
corresponding wavelength. The power index on small wavelengths is n=-1.8, on
large wavelengths the power index is within observational errors compatible
with the Harrison-Zeldovich index n=1. The observed spectrum is compared with
the spectrum of the standard CDM model, the probability that the observed
spectrum is a random realisation of the CDM-type model is estimated to be not
larger than one in million.
","[{""version"":""v1"",""created"":""Sat, 18 Jan 1997 14:03:16 GMT""}]","2007-05-23"
"cond-mat/9701126","Mats Jonson","L. Gorelik, S. Kulinich, Yu. Galperin, R. I. Shekhter, and M. Jonson","Fractional pumping of energy into a ballistic quantum ring","4 pages, LaTex (RevTeX), 2 figures in eps-format, to appear in
  Physical Review Letters","Phys. Rev. Lett. 78, 2196 (1997)","10.1103/PhysRevLett.78.2196","Goteborg preprint APR 96-41","cond-mat.mes-hall",,"  We consider the energy stored in a one-dimensional ballistic ring with a
barrier subject to a linearly time-dependent magnetic flux. An exact analytic
solution for the quantum dynamics of electrons in the ring is found for the
case when the electro-motive force ${\cal E}$ is much smaller than the level
spacing, $\Delta$. Electron states exponentially localized in energy are found
for irrational values of the ratio $A\equiv\Delta/2e{\cal E}$. Relaxation
limits the dynamic evolution and localization does not develop if $A$ is
sufficiently close to a rational number. As a result the accumulated energy
becomes a regular function of $A$ containing a set of sharp peaks at rational
values (fractional pumping). The shape of the peaks and the distances between
them are governed by the interplay between the strength of backscattering and
the relaxation rate.
","[{""version"":""v1"",""created"":""Fri, 17 Jan 1997 16:03:20 GMT""}]","2016-08-31"
"cond-mat/9701127","Sergei Maslov","A. Zheludev, S. Maslov, and G. Shirane (BNL), Y. Sasago, N. Koide, and
  K. Uchinokura (U. of Tokyo)","Field-induced Commensurate-Incommensurate phase transition in a
  Dzyaloshinskii-Moriya spiral antiferromagnet","4 pages, 4 figures, submitted to PRL","Phys. Rev. Lett. 78, 4857 (1997)","10.1103/PhysRevLett.78.4857",,"cond-mat.str-el cond-mat.stat-mech",,"  We report an observation of a commensurate-incommensurate phase transition in
a Dzyaloshinskii-Moriya spiral magnet Ba_2CuGe_2O_7. The transition is induced
by applying a magnetic field in the plane of spin rotation. In this experiment
we have direct control over the strength of the commensurate potential, while
the preferred incommensurate period of the spin system remains unchanged.
Experimental results for the period of the soliton lattice and bulk
magnetization as a function of external magnetic field are in quantitative
agreement with theory.
","[{""version"":""v1"",""created"":""Fri, 17 Jan 1997 16:53:49 GMT""}]","2009-10-30"
"gr-qc/9701040","Gungwong Kang","Gungwon Kang","Quantum Aspects of Ergoregion Instability","20 pages, latex, 2 figures, epsfig.sty; one rather important argument
  corrected, but main results remained, version to appear in Phys. Rev. D","Phys.Rev.D55:7563-7573,1997","10.1103/PhysRevD.55.7563","RRI-97-2","gr-qc hep-th",,"  It has been known classically that a star with an ergoregion but no event
horizon is unstable to the emission of scalar, electromagnetic and
gravitational waves. This classical ergoregion instability is characterized by
complex frequency modes. We show how to canonically quantize a neutral scalar
field in the presence of such unstable modes by considering a simple model for
a rapidly rotating star. Some of interesting results is that there exists a
physically meaningful mode decomposition including unstable normal mode
solutions whose representation turns out to be a non-Fock-like Hilbert space. A
``particle"" detector model placed in the in-vacuum state also shows that stars
with ergoregions give rise to a spontaneous energy radiation to spatial
infinity until ergoregions disappear.
","[{""version"":""v1"",""created"":""Sat, 18 Jan 1997 06:54:13 GMT""},{""version"":""v2"",""created"":""Thu, 27 Mar 1997 12:18:17 GMT""}]","2014-11-17"
"gr-qc/9701041","Roberto De Pietri","Roberto De Pietri (University of Parma)","Spin Networks and Recoupling in Loop Quantum Gravity","8 pages, LaTeX3e, To appear in the Proceedings of the 2nd Conference
  on Constrained Dynamics and Quantum Gravity, Santa Margherita, Italy, 17-21
  September 1996","Nucl.Phys.Proc.Suppl. 57 (1997) 251-254","10.1016/S0920-5632(97)00397-6","University of Parma UPRF-97-01","gr-qc",,"  I discuss the role played by the spin-network basis and recoupling theory (in
its graphical tangle-theoretic formulation) and their use for performing
explicit calculations in loop quantum gravity. In particular, I show that
recoupling theory allows the derivation of explicit expressions for the
eingenvalues of the quantum volume operator. An important side result of these
computations is the determination of a scalar product with respect to which
area and volume operators are symmetric, and the spin network states are
orthonormal.
","[{""version"":""v1"",""created"":""Sat, 18 Jan 1997 12:53:33 GMT""}]","2009-10-30"
"hep-ph/9701316","Hwang","C. S. Kim (Dept. of Physics, Yonsei Univ.)","Measuring of $|V_{ub}|$ in the forthcoming decade","9 pages(LaTeX), 1 Postscript figure","Nucl.Phys.Proc.Suppl.59:114-121,1997","10.1016/S0920-5632(97)00433-7","YUMS-97-001","hep-ph",,"  I first introduce the importance of measuring V_ub precisely. Then, from a
theoretician's point of view, I review (a) past history, (b) present trials,
and (c) possible future alternatives on measuring |V_ub| and/or |V_ub/V_cb|. As
of my main topic, I introduce a model-independent method, which predicts
\Gamma(B -> X_u l \nu) / \Gamma(B -> X_c l \nu) \equiv (\gamma_u / \gamma_c)
\times | V_{ub} / V_{cb}|^2 \simeq (1.83 \pm 0.28) \times |V_ub / V_cb|^2 and
|V_ub/V_cb| \equiv (\gamma_c / \gamma_u)^{1/2} \times [{\cal{B}}(B -> X_u l
\nu)/{\cal{B}}(B -> X_c l \nu)]^{1/2} \simeq (0.74 \pm 0.06) \times
[{\cal{B}}(B -> X_u l \nu)/ {\cal{B}}(B -> X_c l \nu)]^{1/2}, based on the
heavy quark effective theory. I also explore the possible experimental options
to separate B -> X_u l \nu from the dominant B -> X_c l \nu: the measurement of
inclusive hadronic invariant mass distributions, and the `D - \pi' (and `K -
\pi') separation conditions. I also clarify the relevant experimental
backgrounds.
","[{""version"":""v1"",""created"":""Sat, 18 Jan 1997 05:54:37 GMT""}]","2014-11-17"
