"alg-geom/9703003",,"Sean Keel","Basepoint freeness for big line bundles in positive characteristic, with
  applications to M_g and to 3-fold MMP","I have corrected several errors from the original version, and
  simplified the proof of the contraction theorem. to appear in Annals of Math.
  arXiv admin note: see math.AG/9901149 for published version accidentally
  submitted anew in Annals migration",,,,"alg-geom math.AG",,"  I give a necessary and sufficient condition for a nef and big line bundle in
positive characteristic to be semi-ample, and then give two applications: I
show that the relative dualizing sheaf of the universal curve is semi-ample, in
positive characteristic, and give a simple example which shows that this, and
the semi-ampleness criterion, fail in characteristic zero. My second
application is to Mori's program for minimal models of 3-folds. I prove a
version of the Basepoint Free Theorem (for big line bundles on 3-folds of
positive characteristic) and a simple Cone Theorem, for 3-folds of positive
Kodaira dimension.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 1997 17:00:01 GMT""},{""version"":""v2"",""created"":""Fri, 13 Mar 1998 17:11:44 GMT""}]","2008-02-03"
"astro-ph/9703014","Matthias Steinmetz","A. Huss (1), B. Jain (1), M. Steinmetz (1,2) ((1) Max-Planck-Institut
  fuer Astrophysik, Garching, Germany (2) Department for Astronomy, UC
  Berkeley)","The Formation and Evolution of Clusters of Galaxies in Different
  Cosmogonies","20 pages, 16 figures included. submitted to MNRAS. Also available at
  http://saguaro.as.arizona.edu/~matthias/preprints.html",,,,"astro-ph",,"  The formation of galaxy clusters in hierarchically clustering universes is
investigated by means of high resolution N-body simulations. The simulations
are performed using a newly developed multi-mass scheme which combines a PM
code with a high resolution N-body code. Numerical effects due to time stepping
and gravitational softening are investigated as well as the influence of the
simulation box size and of the assumed boundary conditions. Special emphasis is
laid on the formation process and the influence of various cosmological
parameters. Cosmogonies with massive neutrinos are also considered. Differences
between clusters in the same cosmological model seem to dominate over
differences due differing background cosmogony. The cosmological model can
alter the time evolution of cluster collapse, but the merging pattern remains
fairly similar, e.g. number of mergers and mass ratio of mergers. The gross
properties of a halo, such as its size and total angular momentum, also evolve
in a similar manner for all cosmogonies and can be described using analytical
models. It is shown that the density distribution of a halo shows a
characteristic radial dependence which follows a power law with a slope of
$\alpha=-1$ at small and $\alpha=-3$ at large radii, independent of the
background cosmogony or the considered redshift. The shape of the density
profiles follows the generic form proposed by Navarro et al. (1996) for all
hierarchically clustering scenarios and retains very little information about
the formation process or the cosmological model. Only the central matter
concentration of a halo is correlated to the formation time and therefore to
the corresponding cosmogony. We emphasise the role of non-radial motions of the
halo particles in the evolution of the density profile.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 1997 18:03:57 GMT""}]","2007-05-23"
"astro-ph/9703015","Smita Mathur","Smita Mathur (Harvard-Smithsonian Center for Astrophysics) and Sunita
  Nair (Univ. of Manchester)","X-ray Absorption Towards The Einstein Ring Source PKS1830-211","To appear in the ApJ Vol. 484, July 20, 1997. LaTex, 15 pages.
  Requires AAS macros",,"10.1086/304327",,"astro-ph",,"  PKS1830-211 is an unusually radio-loud gravitationally lensed quasar. In the
radio, the system appears as two compact, dominant features surrounded by
relatively extended radio emission which forms an Einstein Ring. As the line of
sight to it passes close to our Galactic center, PKS1830-211 has not been
detected in wave-bands other than the radio and X-ray so far. Here we present
X-ray data of PKS1830-211 observed with ROSAT PSPC. The X-ray spectrum shows
that absorption in excess of the Galactic contribution is highly likely, which
at the redshift of the lensing galaxy ($z_l=0.886$) corresponds to
N$_H=3.5^{+0.6}_{-0.5}\times 10^{22}$ atoms cm$^{-2}$. The effective optical
extinction is large, A$_V$(observed)\gax5.8. When corrected for this additional
extinction, the two point optical to X-ray slope \aox\ of PKS1830-211 lies just
within the observed range of quasars. It is argued here that both compact
images must be covered by the X-ray absorber(s) which we infer to be the
lensing galaxy(galaxies). The dust to gas ratio along the line of sight within
the lensing galaxy is likely to be somewhat larger than for our Galaxy.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 1997 19:06:54 GMT""}]","2016-08-30"
"astro-ph/9703017","Temporary address","D. S. Krivitsky, V. M. Kontorovich (Institute of Radio Astronomy,
  Kharkov, Ukraine)","Mergers of galaxies in clusters: Monte Carlo simulation of mass and
  angular momentum distribution","10 pages, LaTeX 2.09, PicTeX. Uses l-aa.sty, prepictex.tex,
  pictex.tex, postpictex.tex. Inserts four external PostScript files. To appear
  in Astronomy and Astrophysics",,,,"astro-ph",,"  A Monte Carlo simulation of mergers in clusters of galaxies is carried out.
An ``explosive'' character of the merging process (an analog of phase
transition), suggested earlier by Cavaliere et al. (1991), Kontorovich et al.
(1992), is confirmed. In particular, a giant object similar to cD-galaxy is
formed in a comparatively short time as a result of mergers. Mass and angular
momentum distribution function for galaxies is calculated. An intermediate
asymptotics of the mass function is close to a power law with the exponent
$\alpha\approx2$. It may correspond to recent observational data for steep
faint end of the luminosity function. The angular momentum distribution formed
by mergers is close to Gaussian, the rms dimensionless angular momentum
$S/(GM^3R)^{1/2}$ being approximately independent of mass, which is in
accordance with observational data.
","[{""version"":""v1"",""created"":""Tue, 4 Mar 1997 04:33:44 GMT""}]","2007-05-23"
"astro-ph/9703018","Adam","A. J. Blair, I. Georgantopoulos and G. C. Stewart (University of
  Leicester)","ROSAT observations of two 'cooling flow' EMSS Galaxies","6 pages, LaTeX, 6 postscript figures included, to appear in MNRAS",,"10.1093/mnras/289.4.921",,"astro-ph",,"  We present ROSAT observations of two luminous L~10^44 erg/s EMSS galaxies,
MS1019+5139 and MS1209+3917, previously classified as 'cooling flow' galaxies.
MS1019+5139 does not appear to be spatially extended (<13 kpc) while its
spectrum is well fit by a power law with Gamma = 1.73 +0.19-0.18; X-ray
variability on a timescale of ~ years is also clearly detected. MS1209+3917
shows no evidence of spatial extension (<50 kpc) but it shows variability,
while its spectrum can be fit with thermal bremsstrahlung emission (kT=1.8
+0.9-0.4 keV) or a power law model (Gamma = 2.50 +0.44-0.42, but with excess
photoelectric absorption above the Galactic value). All the above argue against
thermal emission from a group of galaxies or a galaxy but in favour of an AGN
(possibly BL Lac) interpretation. We conclude that no 'normal' galaxies with
high X-ray luminosities have yet been detected in the EMSS survey that could be
significant contributors to the X-ray background.
","[{""version"":""v1"",""created"":""Tue, 4 Mar 1997 10:56:28 GMT""}]","2015-06-24"
"astro-ph/9703019",,"M.Guainazzi (1), G.Matt (2), L.Piro (3) and N.R.Robba (4) ((1)
  A.S.I.-BeppoSAx Science Data Center, (2) Dipartimento di Fisica ""E.Amaldi"",
  Universita' di Roma 3, (3) I.A.S./C.N.R., (4) G.I.F.C.O./C.N.R. Palermo)","RXTE Observation of the Seyfert 2 Galaxy NGC4507","4 pages, Latex, 2 Postscript figures included. Proceeding of the II
  National Congress on AGN ""Dal Micro- al Mega-parsec"", Riccione (Italy)
  7th-10th October 1996",,,,"astro-ph",,"  Preliminary results of the RXTE observation of the Seyfert 2 Galaxy NGC4507
are presented. The observed broadband [4-100 keV] spectrum is intrinsically
hard (Gamma = 1.2); an iron line is detected with a relatively high equivalent
width (EW = 400 eV). The remaining calibration uncertanties are briefly
discussed, as well as the scientific implications of our results.
","[{""version"":""v1"",""created"":""Tue, 4 Mar 1997 12:44:38 GMT""}]","2007-05-23"
"astro-ph/9703020",,"Arjun Berera, Li-Zhi Fang, and Gary Hinshaw","An Attempt to Determine the Largest Scale of Primordial Density
  Perturbations in the Universe","9 pages, Latex, 1 figure, additional tests reported","Phys.Rev. D57 (1998) 2207-2212","10.1103/PhysRevD.57.2207","VAND-TH-97-03, AZPH-TH/97-04","astro-ph hep-ph",,"  Inflationary cosmology predicts that the particle horizon should be
generically much bigger than the present-day Hubble radius, $1/H_0$. This
implies a special regime of super-Hubble scale energy density fluctuations
imprinted on the cosmic microwave background radiation (CMBR), which from
present theory could only be explained by inflation Causality constraints are
used to determine models for the power spectrum that accommodate a suppression
scale. A three parameter likelihood analysis is performed of the COBE-DMR
4-year data with respect to the amplitude, spectral index, and suppression
scale. It is found that all suppression length scales larger than $1/H_0$ are
consistent with the data, but that scales of order $1/H_0$ are slightly
preferred, at roughly the one-sigma level. Many non-inflation models would be
consistent with a small suppression length scale, whereas for standard
inflation models, the duration of the inflation epoch would have to be bounded
by a fairly small upper limit. Suppression scales smaller than $1/H_0$ are
strongly excluded by the anisotrophy data.
","[{""version"":""v1"",""created"":""Tue, 4 Mar 1997 15:26:34 GMT""},{""version"":""v2"",""created"":""Wed, 12 Mar 1997 00:40:44 GMT""},{""version"":""v3"",""created"":""Mon, 16 Jun 1997 00:54:53 GMT""}]","2009-10-30"
"chao-dyn/9703003","Henning Schomerus","Henning Schomerus","Semiclassical interference of bifurcations","6 pages EuroLATEX (style files included), 4 figures, submitted to
  Europhys. Lett","Europhys. Lett. 38, 423-428 (1997)","10.1209/epl/i1997-00262-4",,"chao-dyn nlin.CD",,"  In semiclassical studies of systems with mixed phase space, the neighbourhood
of bifurcations of co-dimension two is felt strongly even though such
bifurcations are ungeneric in classical mechanics. We discuss a scenario which
reveals this fact and derive the correct semiclassical contribution of the
bifurcating orbits to the trace of the unitary time evolution operator. That
contribution has a certain collective character rather than being additive in
the individual periodic orbits involved. The relevance of our observation is
demonstrated by a numerical study of the kicked top; the collective
contribution derived is found to considerably improve the semiclassical
approximation of the trace.
","[{""version"":""v1"",""created"":""Mon, 3 Mar 1997 19:46:51 GMT""}]","2008-02-03"
"chao-dyn/9703004","Jens Timmer","J. Timmer and S. Klein","Testing the Markov condition in ion channel recordings","to appear in Phys. Rev. E",,"10.1103/PhysRevE.55.3306",,"chao-dyn nlin.CD",,"  A statistical test is presented to decide whether data are adequately
described by probabilistic functions of finite state Markov chains (''hidden
Markov models'') as applied in the analysis of ion channel data. Particularly,
the test can be used to decide whether a system obeys the Markov condition.
Simulation studies are performed in order to investigate the sensitivity of the
proposed test against violations of the model assumptions. The test can be
applied analogously to Markov models.
","[{""version"":""v1"",""created"":""Tue, 4 Mar 1997 01:15:46 GMT""}]","2009-10-30"
"cmp-lg/9703001","Joerg Ueberla","Joerg P. Ueberla (Forum Technology - DRA Malvern)","Domain Adaptation with Clustered Language Models","preprint - to appear in ICASSP 97",,,,"cmp-lg cs.CL",,"  In this paper, a method of domain adaptation for clustered language models is
developed. It is based on a previously developed clustering algorithm, but with
a modified optimisation criterion. The results are shown to be slightly
superior to the previously published 'Fillup' method, which can be used to
adapt standard n-gram models. However, the improvement both methods give
compared to models built from scratch on the adaptation data is quite small
(less than 11% relative improvement in word error rate). This suggests that
both methods are still unsatisfactory from a practical point of view.
","[{""version"":""v1"",""created"":""Tue, 4 Mar 1997 09:48:57 GMT""}]","2008-02-03"
